Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 695a8f635c413a6b8f8b1cab - minikube	Unknown Heuristic - Run None (Profile ?) 695a8f635c413a6b8f8b1cab - minikube-m02	Unknown Heuristic - Run None (Profile ?) 695a8f635c413a6b8f8b1cab - minikube-m03	Unknown Heuristic - Run None (Profile ?) 695a8f635c413a6b8f8b1cab - minikube-m04
86213.08037943086	2	2	2	2
86227.45881178233	3	3	2	2
86241.8372441338	3	3	2	2
86256.21567648527	3	3	3	2
86270.59410883674	3	2	2	2
86284.97254118821	3	3	3	2
86299.35097353968	3	3	3	2
86313.72940589116	3	2	2	2
86328.10783824263	3	3	2	2
86342.4862705941	3	3	2	2
86356.86470294558	2	2	2	2
86371.24313529706	3	2	2	2
86385.62156764853	3	3	2	2
86400.0	3	2	2	2
