Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 6966cf61793b241a0f178943 - minikube	Unknown Heuristic - Run None (Profile ?) 6966cf61793b241a0f178943 - minikube-m02	Unknown Heuristic - Run None (Profile ?) 6966cf61793b241a0f178943 - minikube-m03	Unknown Heuristic - Run None (Profile ?) 6966cf61793b241a0f178943 - minikube-m04
76069.88694758479	3	2	2	2
76084.6865364851	3	3	2	2
76099.4861253854	3	3	2	2
76114.28571428571	3	3	3	2
76129.08530318603	3	3	2	2
76143.88489208632	4	4	4	4
76158.68448098665	3	3	2	2
76173.48406988695	3	3	2	2
76188.28365878726	2	2	2	1
76203.08324768757	2	2	2	2
76217.88283658787	2	2	2	2
76232.68242548818	3	3	3	2
76247.48201438849	3	3	3	2
76262.2816032888	3	3	3	2
76277.08119218911	3	2	2	2
76291.8807810894	3	3	2	2
76306.68036998973	2	2	1	1
76321.47995889002	3	2	2	2
76336.27954779034	3	3	2	2
76351.07913669065	3	2	2	2
76365.87872559096	3	2	2	2
76380.67831449126	3	3	3	3
76395.47790339157	2	2	2	2
76410.27749229188	4	3	3	3
76425.07708119218	4	4	3	3
76439.8766700925	4	4	3	3
76454.67625899281	3	3	3	2
76469.47584789312	2	2	2	2
76484.27543679342	3	2	2	2
76499.07502569373	3	3	3	2
76513.87461459404	3	2	2	2
76528.67420349435	3	3	2	2
76543.47379239465	2	2	2	1
76558.27338129497	3	3	2	2
76573.07297019527	2	2	1	1
76587.87255909559	3	3	2	2
76602.67214799588	2	2	2	2
76617.4717368962	2	2	2	2
76632.27132579651	2	2	2	2
76647.07091469681	3	3	3	3
76661.87050359712	3	3	3	2
76676.67009249743	2	2	1	1
76691.46968139774	3	2	2	2
76706.26927029804	3	3	3	2
76721.06885919835	3	2	2	2
76735.86844809867	4	3	3	3
76750.66803699898	4	3	3	3
76765.46762589928	2	2	1	1
76780.26721479959	3	3	3	3
76795.0668036999	2	2	2	1
76809.8663926002	2	2	2	1
76824.66598150051	2	2	2	2
76839.46557040082	3	3	3	3
76854.26515930113	2	2	2	2
76869.06474820145	2	2	2	2
76883.86433710174	3	2	2	2
76898.66392600206	2	2	2	2
76913.46351490237	3	3	3	2
76928.26310380267	3	3	3	2
76943.06269270298	3	2	2	2
76957.86228160329	3	3	3	2
76972.6618705036	2	2	2	2
76987.4614594039	2	2	1	1
77002.26104830421	3	3	3	3
77017.06063720453	3	2	2	2
77031.86022610482	3	2	2	2
77046.65981500514	4	4	3	3
77061.45940390545	3	3	3	2
77076.25899280576	3	3	3	2
77091.05858170606	3	3	3	3
77105.85817060637	3	3	2	2
77120.65775950668	2	2	2	2
77135.45734840698	3	2	2	2
77150.25693730729	2	2	2	1
77165.0565262076	2	1	1	1
77179.85611510792	2	2	2	1
77194.65570400823	3	3	2	2
77209.45529290853	3	3	2	2
77224.25488180884	3	3	3	2
77239.05447070915	3	3	3	3
77253.85405960945	3	3	3	2
77268.65364850977	2	2	2	2
77283.45323741007	3	3	3	2
77298.25282631039	3	3	3	2
77313.05241521068	2	2	2	2
77327.852004111	3	3	3	2
77342.6515930113	3	3	2	2
77357.45118191162	3	3	3	2
77372.25077081192	2	1	1	1
77387.05035971223	2	2	2	2
77401.84994861254	3	3	3	2
77416.64953751284	4	4	4	4
77431.44912641315	4	3	3	3
77446.24871531346	3	3	3	2
77461.04830421378	3	2	2	2
77475.84789311409	3	3	3	3
77490.64748201439	3	3	2	2
77505.4470709147	4	3	3	3
77520.246659815	3	3	3	3
77535.04624871531	3	3	3	2
77549.84583761562	3	3	2	2
77564.64542651593	3	3	3	3
77579.44501541625	3	3	3	3
77594.24460431654	3	3	3	2
77609.04419321686	3	2	2	2
77623.84378211715	3	3	2	2
77638.64337101748	4	3	3	3
77653.44295991778	3	3	2	2
77668.24254881809	3	2	2	2
77683.0421377184	3	3	3	2
77697.8417266187	3	2	2	2
77712.64131551901	4	4	3	3
77727.44090441933	4	4	4	4
77742.24049331962	4	3	3	3
77757.04008221994	4	4	4	3
77771.83967112025	2	2	1	1
77786.63926002056	2	2	1	1
77801.43884892086	2	2	2	2
77816.23843782117	2	2	2	2
77831.03802672148	2	2	2	2
77845.83761562179	3	3	2	2
77860.63720452209	3	3	3	2
77875.4367934224	2	2	2	2
77890.23638232272	2	2	2	2
77905.03597122301	4	3	3	3
77919.83556012333	3	3	3	2
77934.63514902364	3	2	2	2
77949.43473792395	4	3	3	3
77964.23432682425	3	3	2	2
77979.03391572456	2	2	2	1
77993.83350462487	3	3	3	3
78008.63309352519	4	3	3	3
78023.43268242548	3	3	3	3
78038.2322713258	3	2	2	2
78053.0318602261	2	2	2	2
78067.83144912642	1	1	1	1
78082.63103802672	3	3	2	2
78097.43062692703	3	2	2	2
78112.23021582734	2	2	2	1
78127.02980472764	2	2	2	2
78141.82939362795	2	1	1	1
78156.62898252826	2	1	1	1
78171.42857142857	3	2	2	2
78186.22816032889	3	3	2	2
78201.0277492292	3	3	3	2
78215.8273381295	4	4	4	3
78230.6269270298	3	3	3	3
78245.42651593011	3	2	2	2
78260.22610483042	2	2	2	2
78275.02569373073	3	3	2	2
78289.82528263105	3	3	2	2
78304.62487153134	4	4	3	3
78319.42446043166	3	3	3	2
78334.22404933196	3	2	2	2
78349.02363823228	3	3	2	2
78363.82322713258	2	2	1	1
78378.62281603289	3	3	2	2
78393.4224049332	3	3	2	2
78408.2219938335	2	2	2	2
78423.02158273381	3	3	3	3
78437.82117163412	3	3	3	3
78452.62076053442	2	2	2	1
78467.42034943475	3	2	2	2
78482.21993833504	3	2	2	2
78497.01952723536	3	2	2	2
78511.81911613567	3	3	3	2
78526.61870503597	3	3	3	2
78541.41829393628	4	3	3	3
78556.21788283659	2	2	2	1
78571.0174717369	2	2	2	2
78585.8170606372	2	1	1	1
78600.61664953752	3	3	3	2
78615.41623843781	3	3	3	3
78630.21582733814	3	3	2	2
78645.01541623844	3	3	3	3
78659.81500513875	3	2	2	2
78674.61459403906	2	2	2	2
78689.41418293936	2	2	2	1
78704.21377183967	3	3	2	2
78719.01336073998	3	3	3	3
78733.81294964028	3	3	3	3
78748.6125385406	3	3	3	2
78763.4121274409	3	2	2	2
78778.21171634122	4	3	3	3
78793.01130524151	3	3	3	3
78807.81089414183	3	3	2	2
78822.61048304214	3	3	3	3
78837.41007194245	4	4	4	3
78852.20966084275	4	3	3	3
78867.00924974306	4	4	4	4
78881.80883864337	3	3	3	2
78896.60842754367	2	2	2	2
78911.408016444	3	2	2	2
78926.2076053443	2	1	1	1
78941.00719424461	2	1	1	1
78955.80678314492	3	2	2	2
78970.60637204522	3	3	2	2
78985.40596094553	3	3	2	2
79000.20554984584	3	2	2	2
79015.00513874614	3	3	2	2
79029.80472764646	2	2	2	2
79044.60431654676	3	2	2	2
79059.40390544708	3	3	3	2
79074.20349434737	2	2	2	1
79089.00308324769	3	3	2	2
79103.802672148	3	3	3	2
79118.6022610483	3	3	2	2
79133.40184994861	2	1	1	1
79148.20143884892	2	2	2	2
79163.00102774923	3	3	3	3
79177.80061664953	3	2	2	2
79192.60020554984	3	3	3	3
79207.39979445016	3	2	2	2
79222.19938335047	3	3	3	2
79236.99897225077	3	3	3	2
79251.79856115108	2	1	1	1
79266.59815005139	2	2	2	2
79281.3977389517	3	3	2	2
79296.197327852	2	2	2	1
79310.99691675231	3	3	3	2
79325.79650565262	2	2	2	2
79340.59609455294	3	3	3	2
79355.39568345323	2	2	2	2
79370.19527235355	3	3	2	2
79384.99486125386	3	3	2	2
79399.79445015416	3	3	2	2
79414.59403905447	3	2	2	2
79429.39362795478	2	2	2	1
79444.19321685508	2	2	2	1
79458.9928057554	3	3	3	2
79473.7923946557	3	3	3	2
79488.59198355602	3	3	3	2
79503.39157245631	3	3	3	2
79518.19116135663	3	3	3	3
79532.99075025694	3	2	2	2
79547.79033915725	3	3	3	2
79562.58992805755	2	2	2	2
79577.38951695786	3	2	2	2
79592.18910585817	3	2	2	2
79606.98869475847	2	2	2	2
79621.78828365878	2	2	2	1
79636.58787255909	2	2	2	2
79651.38746145941	2	2	2	2
79666.18705035972	3	3	3	2
79680.98663926002	2	2	2	2
79695.78622816033	2	2	2	1
79710.58581706064	2	2	2	1
79725.38540596094	2	2	2	2
79740.18499486127	2	2	2	1
79754.98458376156	3	3	2	2
79769.78417266188	2	2	2	1
79784.58376156217	3	3	2	2
79799.38335046249	2	2	2	2
79814.18293936278	3	3	2	2
79828.9825282631	2	2	2	2
79843.78211716341	2	2	2	2
79858.58170606372	2	2	1	1
79873.38129496403	3	3	2	2
79888.18088386433	3	3	2	2
79902.98047276464	3	3	3	2
79917.78006166496	2	2	2	2
79932.57965056525	2	2	2	2
79947.37923946558	2	2	1	1
79962.17882836588	2	2	2	1
79976.97841726619	2	2	2	1
79991.7780061665	2	2	2	2
80006.5775950668	2	2	2	2
80021.37718396711	3	3	2	2
80036.17677286742	3	2	2	2
80050.97636176774	2	2	2	2
80065.77595066803	2	2	2	2
80080.57553956835	3	2	2	2
80095.37512846864	3	2	2	2
80110.17471736897	2	2	2	2
80124.97430626927	2	2	2	2
80139.77389516958	2	2	2	1
80154.57348406989	2	2	2	1
80169.3730729702	3	3	2	2
80184.1726618705	2	2	2	2
80198.97225077082	4	3	3	3
80213.77183967111	3	3	3	2
80228.57142857143	4	4	3	3
80243.37101747173	4	3	3	3
80258.17060637205	2	2	2	1
80272.97019527236	2	2	2	1
80287.76978417266	3	3	2	2
80302.56937307297	3	3	2	2
80317.36896197328	2	2	2	1
80332.16855087358	2	2	2	1
80346.96813977389	3	2	2	2
80361.76772867421	3	2	2	2
80376.56731757452	3	3	2	2
80391.36690647482	3	2	2	2
80406.16649537513	3	3	3	2
80420.96608427544	3	3	3	2
80435.76567317575	3	3	3	3
80450.56526207605	3	3	3	3
80465.36485097636	2	2	2	2
80480.16443987668	2	2	2	2
80494.96402877697	3	3	2	2
80509.7636176773	2	2	2	2
80524.56320657759	3	3	3	2
80539.36279547791	2	2	2	2
80554.1623843782	3	2	2	2
80568.96197327852	2	2	2	2
80583.76156217883	4	3	3	3
80598.56115107914	3	3	2	2
80613.36073997944	3	2	2	2
80628.16032887975	2	2	1	1
80642.95991778006	2	2	2	1
80657.75950668038	2	2	2	1
80672.55909558068	2	2	2	2
80687.35868448099	2	2	2	2
80702.1582733813	2	2	2	1
80716.9578622816	2	2	2	1
80731.75745118191	3	3	3	3
80746.55704008222	3	2	2	2
80761.35662898252	3	3	3	2
80776.15621788283	3	2	2	2
80790.95580678315	2	2	2	2
80805.75539568345	2	2	1	1
80820.55498458377	3	2	2	2
80835.35457348407	2	2	2	1
80850.15416238438	3	2	2	2
80864.95375128469	3	2	2	2
80879.753340185	3	3	2	2
80894.5529290853	2	2	2	2
80909.35251798561	3	3	3	3
80924.15210688591	3	3	2	2
80938.95169578624	3	3	3	3
80953.75128468653	3	3	2	2
80968.55087358685	2	2	2	1
80983.35046248716	2	2	2	1
80998.15005138746	2	2	2	1
81012.94964028777	2	1	1	1
81027.74922918808	3	3	2	2
81042.54881808838	2	2	2	1
81057.34840698869	3	3	3	3
81072.147995889	3	3	2	2
81086.9475847893	3	3	2	2
81101.74717368963	3	2	2	2
81116.54676258993	3	2	2	2
81131.34635149024	2	2	2	1
81146.14594039055	2	2	2	2
81160.94552929085	2	2	1	1
81175.74511819116	3	3	3	3
81190.54470709147	3	3	2	2
81205.34429599177	3	3	2	2
81220.1438848921	3	3	2	2
81234.94347379239	3	2	2	2
81249.74306269271	3	2	2	2
81264.542651593	2	2	2	2
81279.34224049332	2	2	2	2
81294.14182939363	2	2	2	2
81308.94141829394	2	2	2	2
81323.74100719424	2	2	2	2
81338.54059609455	2	2	2	2
81353.34018499486	3	3	3	3
81368.13977389516	3	3	3	2
81382.93936279547	3	3	2	2
81397.73895169579	2	2	2	2
81412.5385405961	2	2	2	1
81427.3381294964	2	2	2	1
81442.13771839671	3	2	2	2
81456.93730729702	2	2	2	2
81471.73689619733	2	2	1	1
81486.53648509763	2	2	1	1
81501.33607399795	2	2	2	2
81516.13566289825	2	2	2	2
81530.93525179857	3	3	3	2
81545.73484069886	3	2	2	2
81560.53442959918	3	3	2	2
81575.33401849949	3	3	2	2
81590.1336073998	3	3	3	2
81604.9331963001	3	3	3	2
81619.73278520041	2	2	2	1
81634.53237410072	2	2	1	1
81649.33196300102	3	3	2	2
81664.13155190133	2	2	2	2
81678.93114080165	3	3	3	2
81693.73072970194	3	2	2	2
81708.53031860226	2	1	1	1
81723.32990750257	2	1	1	1
81738.12949640288	2	2	1	1
81752.92908530319	2	2	1	1
81767.72867420349	2	2	2	2
81782.5282631038	2	2	2	2
81797.3278520041	3	2	2	2
81812.12744090443	2	2	2	2
81826.92702980472	3	3	2	2
81841.72661870504	3	2	2	2
81856.52620760535	2	2	2	2
81871.32579650565	2	1	1	1
81886.12538540596	3	2	2	2
81900.92497430627	2	2	2	1
81915.72456320658	3	3	2	2
81930.5241521069	3	3	2	2
81945.32374100719	2	2	2	2
81960.12332990751	2	2	2	2
81974.9229188078	2	2	2	2
81989.72250770812	2	2	2	2
82004.52209660842	2	2	2	2
82019.32168550874	2	2	2	2
82034.12127440904	3	3	3	3
82048.92086330935	3	3	3	3
82063.72045220966	3	3	3	2
82078.52004110996	3	3	3	2
82093.31963001027	2	2	2	1
82108.1192189106	2	2	2	1
82122.9188078109	4	4	3	3
82137.7183967112	3	3	3	3
82152.51798561151	4	3	3	3
82167.31757451182	3	3	2	2
82182.11716341213	3	3	3	3
82196.91675231243	3	2	2	2
82211.71634121274	3	3	3	3
82226.51593011305	3	2	2	2
82241.31551901337	4	3	3	3
82256.11510791366	4	3	3	3
82270.91469681398	3	2	2	2
82285.71428571428	2	2	2	2
82300.5138746146	3	3	3	2
82315.3134635149	3	3	3	2
82330.11305241521	3	3	3	3
82344.91264131552	3	3	2	2
82359.71223021582	3	3	2	2
82374.51181911613	3	3	2	2
82389.31140801645	3	3	3	2
82404.11099691674	3	3	2	2
82418.91058581707	3	2	2	2
82433.71017471737	2	2	1	1
82448.50976361768	3	2	2	2
82463.30935251799	2	2	2	1
82478.1089414183	3	2	2	2
82492.9085303186	2	2	1	1
82507.7081192189	3	3	2	2
82522.50770811921	3	3	2	2
82537.30729701952	3	3	2	2
82552.10688591984	3	3	2	2
82566.90647482015	3	3	3	2
82581.70606372046	3	2	2	2
82596.50565262076	3	3	3	3
82611.30524152107	3	3	3	2
82626.10483042138	3	3	3	2
82640.90441932168	3	2	2	2
82655.70400822199	2	2	2	2
82670.50359712231	2	2	2	2
82685.3031860226	2	2	1	1
82700.10277492293	1	1	1	1
82714.90236382322	3	3	2	2
82729.70195272354	2	2	2	2
82744.50154162385	3	3	2	2
82759.30113052415	3	3	2	2
82774.10071942446	3	3	2	2
82788.90030832477	2	2	2	2
82803.69989722507	2	2	2	1
82818.49948612538	2	2	2	1
82833.29907502569	3	3	3	2
82848.09866392601	3	2	2	2
82862.89825282632	4	3	3	3
82877.69784172662	3	3	2	2
82892.49743062693	4	3	3	3
82907.29701952724	3	3	2	2
82922.09660842754	3	2	2	2
82936.89619732785	3	2	2	2
82951.69578622817	2	2	2	2
82966.49537512846	2	2	2	2
82981.29496402878	3	3	2	2
82996.09455292908	3	2	2	2
83010.8941418294	2	2	2	1
83025.6937307297	2	2	2	1
83040.49331963001	4	4	3	3
83055.29290853032	3	3	3	2
83070.09249743063	3	3	3	3
83084.89208633093	3	2	2	2
83099.69167523124	2	2	1	1
83114.49126413155	2	2	1	1
83129.29085303187	2	2	2	1
83144.09044193217	2	2	2	1
83158.89003083248	2	2	2	1
83173.68961973279	2	2	2	1
83188.4892086331	3	3	3	2
83203.2887975334	2	2	2	2
83218.08838643371	2	2	1	1
83232.88797533402	2	2	1	1
83247.68756423432	2	2	2	2
83262.48715313464	2	2	2	1
83277.28674203494	3	3	2	2
83292.08633093526	2	2	2	1
83306.88591983556	3	3	2	2
83321.68550873587	3	2	2	2
83336.48509763618	3	3	3	2
83351.28468653648	3	3	3	2
83366.08427543679	3	2	2	2
83380.8838643371	3	2	2	2
83395.6834532374	2	2	2	2
83410.48304213773	2	2	2	2
83425.28263103802	2	2	2	1
83440.08221993834	2	2	2	1
83454.88180883865	3	3	3	3
83469.68139773895	3	3	3	3
83484.48098663926	3	3	3	2
83499.28057553957	3	3	3	2
83514.08016443987	3	3	2	2
83528.87975334018	3	2	2	2
83543.67934224049	3	3	2	2
83558.4789311408	3	2	2	2
83573.27852004112	3	3	3	3
83588.07810894142	3	2	2	2
83602.87769784173	3	3	2	2
83617.67728674204	3	3	2	2
83632.47687564234	2	2	2	2
83647.27646454265	2	2	2	1
83662.07605344296	4	4	3	3
83676.87564234326	3	3	3	3
83691.67523124359	3	2	2	2
83706.47482014388	3	2	2	2
83721.2744090442	3	2	2	2
83736.07399794449	2	2	1	1
83750.87358684481	3	2	2	2
83765.67317574512	2	2	1	1
83780.47276464543	3	3	2	2
83795.27235354573	2	2	2	1
83810.07194244604	3	3	3	2
83824.87153134635	2	2	2	2
83839.67112024665	2	2	2	1
83854.47070914696	2	2	1	1
83869.27029804728	2	2	2	1
83884.06988694759	2	2	1	1
83898.8694758479	2	2	1	1
83913.6690647482	2	2	1	1
83928.46865364851	2	2	1	1
83943.26824254882	2	2	1	1
83958.06783144912	3	3	3	3
83972.86742034944	3	3	3	2
83987.66700924974	4	4	3	3
84002.46659815006	3	3	3	2
84017.26618705035	3	2	2	2
84032.06577595067	3	2	2	2
84046.86536485098	2	2	2	2
84061.66495375129	2	1	1	1
84076.46454265159	3	2	2	2
84091.2641315519	2	2	2	1
84106.0637204522	4	3	3	3
84120.86330935253	3	3	2	2
84135.66289825282	3	3	2	2
84150.46248715314	2	2	2	1
84165.26207605343	2	2	2	1
84180.06166495376	2	2	2	1
84194.86125385406	2	2	2	2
84209.66084275437	2	2	2	2
84224.46043165468	1	1	1	1
84239.26002055498	1	1	1	1
84254.05960945529	4	3	3	3
84268.8591983556	3	3	2	2
84283.65878725592	3	2	2	2
84298.45837615621	3	2	2	2
84313.25796505653	4	3	3	3
84328.05755395684	3	3	2	2
84342.85714285714	3	3	2	2
84357.65673175745	3	2	2	2
84372.45632065776	3	3	2	2
84387.25590955807	3	3	2	2
84402.05549845839	2	2	2	2
84416.85508735868	2	2	2	2
84431.654676259	3	3	3	2
84446.4542651593	3	2	2	2
84461.25385405961	3	3	3	2
84476.0534429599	3	2	2	2
84490.85303186023	2	2	2	2
84505.65262076053	2	2	1	1
84520.45220966084	3	3	3	2
84535.25179856115	3	2	2	2
84550.05138746146	3	3	2	2
84564.85097636176	3	3	2	2
84579.65056526208	2	2	2	2
84594.45015416239	2	2	2	2
84609.2497430627	3	3	2	2
84624.049331963	3	2	2	2
84638.84892086331	3	3	3	3
84653.64850976362	3	3	3	2
84668.44809866392	2	2	2	2
84683.24768756423	2	2	2	2
84698.04727646454	3	3	3	3
84712.84686536486	3	3	3	2
84727.64645426515	3	3	3	2
84742.44604316547	3	3	2	2
84757.24563206578	3	3	3	2
84772.04522096609	3	2	2	2
84786.8448098664	3	3	3	2
84801.6443987667	3	3	3	2
84816.44398766701	3	3	2	2
84831.24357656731	3	2	2	2
84846.04316546762	2	2	2	2
84860.84275436794	2	2	2	2
84875.64234326823	3	3	3	2
84890.44193216856	2	2	2	2
84905.24152106886	4	4	4	3
84920.04110996917	3	3	3	3
84934.84069886948	3	2	2	2
84949.64028776978	2	2	2	2
84964.43987667009	4	3	3	3
84979.2394655704	3	3	3	2
84994.0390544707	4	4	3	3
85008.83864337101	3	3	3	3
85023.63823227133	2	2	2	2
85038.43782117164	2	2	1	1
85053.23741007195	2	2	2	2
85068.03699897225	2	1	1	1
85082.83658787256	2	2	2	2
85097.63617677287	2	2	2	2
85112.43576567317	3	2	2	2
85127.23535457348	2	2	2	2
85142.0349434738	3	3	3	2
85156.8345323741	3	3	2	2
85171.63412127442	2	2	1	1
85186.43371017471	2	2	1	1
85201.23329907503	3	3	2	2
85216.03288797534	3	3	2	2
85230.83247687564	3	3	3	2
85245.63206577595	3	3	2	2
85260.43165467626	2	2	2	1
85275.23124357656	1	1	1	1
85290.03083247687	2	2	2	1
85304.83042137718	1	1	1	1
85319.6300102775	2	2	2	1
85334.4295991778	2	1	1	1
85349.22918807811	2	2	1	1
85364.02877697842	2	2	1	1
85378.82836587873	3	2	2	2
85393.62795477903	2	2	2	1
85408.42754367934	2	2	1	1
85423.22713257966	2	2	1	1
85438.02672147995	3	3	3	2
85452.82631038027	2	2	2	2
85467.62589928057	3	3	2	2
85482.42548818089	3	2	2	2
85497.2250770812	3	3	2	2
85512.0246659815	3	3	2	2
85526.82425488181	3	3	2	2
85541.62384378212	3	3	2	2
85556.42343268242	3	3	3	2
85571.22302158273	3	2	2	2
85586.02261048304	3	3	3	3
85600.82219938336	3	3	2	2
85615.62178828365	2	1	1	1
85630.42137718397	1	1	1	1
85645.22096608428	2	2	2	1
85660.02055498459	2	2	1	1
85674.82014388489	2	2	2	1
85689.6197327852	2	2	2	1
85704.4193216855	2	2	2	2
85719.21891058581	2	2	2	1
85734.01849948613	3	3	3	2
85748.81808838643	3	3	3	2
85763.61767728675	2	2	2	2
85778.41726618705	2	2	2	2
85793.21685508736	4	3	3	3
85808.01644398767	3	3	2	2
85822.81603288797	3	3	3	2
85837.61562178828	3	3	3	2
85852.4152106886	3	3	3	3
85867.2147995889	3	3	2	2
85882.01438848922	3	2	2	2
85896.81397738951	2	2	1	1
85911.61356628983	3	3	3	2
85926.41315519012	3	3	2	2
85941.21274409044	2	2	2	2
85956.01233299075	2	2	2	2
85970.81192189106	4	4	4	3
85985.61151079136	4	3	3	3
86000.41109969167	3	3	3	2
86015.21068859198	3	3	2	2
86030.01027749229	4	4	4	3
86044.8098663926	3	3	3	3
86059.60945529291	3	3	3	2
86074.40904419322	3	3	2	2
86089.20863309353	3	2	2	2
86104.00822199383	2	2	2	2
86118.80781089414	3	3	3	2
86133.60739979445	3	3	2	2
86148.40698869475	2	2	2	1
86163.20657759508	2	2	2	1
86178.00616649537	3	2	2	2
86192.80575539569	2	2	1	1
86207.60534429598	3	3	2	2
86222.4049331963	2	2	2	1
86237.20452209661	3	3	2	2
86252.00411099692	3	2	2	2
86266.80369989722	3	3	3	3
86281.60328879753	3	2	2	2
86296.40287769784	3	3	2	2
86311.20246659816	2	2	2	1
86326.00205549845	3	3	2	2
86340.80164439877	3	3	2	2
86355.60123329908	3	2	2	2
86370.40082219939	3	2	2	2
86385.2004110997	2	2	2	2
86400.0	2	2	1	1
