Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 696202e2847a5525daa3b0d2 - minikube	Unknown Heuristic - Run None (Profile ?) 696202e2847a5525daa3b0d2 - minikube-m02	Unknown Heuristic - Run None (Profile ?) 696202e2847a5525daa3b0d2 - minikube-m03	Unknown Heuristic - Run None (Profile ?) 696202e2847a5525daa3b0d2 - minikube-m04
8774.244872591671	4	4	4	4
8784.984462399005	4	4	4	4
8795.724052206338	4	4	4	4
8806.463642013672	4	4	4	4
8817.203231821006	4	4	4	4
8827.942821628341	4	3	3	3
8838.682411435675	4	4	4	4
8849.422001243009	4	4	4	4
8860.161591050342	4	4	4	4
8870.901180857676	4	4	4	4
8881.64077066501	4	4	4	4
8892.380360472343	4	3	3	3
8903.119950279677	4	4	4	4
8913.85954008701	4	4	4	4
8924.599129894345	4	4	4	4
8935.338719701678	4	4	4	4
8946.078309509012	4	4	4	4
8956.817899316346	4	3	3	3
8967.55748912368	4	4	4	4
8978.297078931013	4	4	4	4
8989.036668738347	4	4	4	4
8999.77625854568	4	4	4	4
9010.515848353014	4	4	4	4
9021.255438160348	4	3	3	3
9031.995027967683	4	4	4	4
9042.734617775017	4	4	4	4
9053.474207582349	4	4	4	4
9064.213797389682	4	4	4	4
9074.953387197016	4	4	4	4
9085.69297700435	4	3	3	3
9096.432566811684	4	4	4	4
9107.172156619017	4	4	4	4
9117.91174642635	4	4	4	4
9128.651336233685	4	4	4	4
9139.390926041018	4	4	4	4
9150.130515848352	4	3	3	3
9160.870105655687	4	4	4	4
9171.609695463021	4	4	4	4
9182.349285270355	4	4	4	4
9193.088875077688	4	4	4	4
9203.828464885022	4	4	4	4
9214.568054692356	4	3	3	3
9225.30764449969	4	4	4	4
9236.047234307023	4	4	4	4
9246.786824114357	4	4	4	4
9257.52641392169	4	4	4	4
9268.266003729024	4	4	4	4
9279.005593536358	4	3	3	3
9289.745183343692	4	4	4	4
9300.484773151025	4	4	4	4
9311.224362958359	4	4	4	4
9321.963952765693	4	4	4	4
9332.703542573026	4	4	4	4
9343.44313238036	4	3	3	3
9354.182722187694	4	4	4	4
9364.92231199503	4	4	4	4
9375.661901802363	4	4	4	4
9386.401491609697	4	4	4	4
9397.14108141703	4	4	4	4
9407.880671224364	4	3	3	3
9418.620261031696	4	4	4	4
9429.35985083903	4	4	4	4
9440.099440646363	4	4	4	4
9450.839030453697	4	4	4	4
9461.57862026103	4	4	4	4
9472.318210068364	4	3	3	3
9483.057799875698	4	4	4	4
9493.797389683032	4	4	4	4
9504.536979490367	4	4	4	4
9515.276569297701	4	4	4	4
9526.016159105035	4	4	4	4
9536.755748912368	4	3	3	3
9547.495338719702	4	4	4	4
9558.234928527036	4	4	4	4
9568.97451833437	4	4	4	4
9579.714108141703	4	4	4	4
9590.453697949037	4	4	4	4
9601.19328775637	4	3	3	3
9611.932877563704	4	4	4	4
9622.672467371038	4	4	4	4
9633.412057178371	4	4	4	4
9644.151646985705	4	4	4	4
9654.891236793039	4	4	4	4
9665.630826600373	4	3	3	3
9676.370416407706	4	4	4	4
9687.11000621504	4	4	4	4
9697.849596022374	4	4	4	4
9708.58918582971	4	4	4	4
9719.328775637043	4	4	4	4
9730.068365444376	4	3	3	3
9740.80795525171	4	4	4	4
9751.547545059044	4	4	4	4
9762.287134866378	4	4	4	4
9773.026724673711	4	4	4	4
9783.766314481045	4	4	4	4
9794.505904288377	4	3	3	3
9805.24549409571	4	4	4	4
9815.985083903044	4	4	4	4
9826.724673710378	4	4	4	4
9837.464263517713	4	4	4	4
9848.203853325047	4	4	4	4
9858.94344313238	4	3	3	3
9869.683032939714	4	4	4	4
9880.422622747048	4	4	4	4
9891.162212554382	4	4	4	4
9901.901802361715	4	4	4	4
9912.64139216905	4	4	4	4
9923.380981976383	4	3	3	3
9934.120571783717	4	4	4	4
9944.86016159105	4	4	4	4
9955.599751398384	4	4	4	4
9966.339341205718	4	4	4	4
9977.078931013051	4	4	4	4
9987.818520820385	4	3	3	3
9998.558110627719	4	4	4	4
10009.297700435052	4	4	4	4
10020.037290242386	4	4	4	4
10030.77688004972	4	4	4	4
10041.516469857055	4	4	4	4
10052.256059664389	4	3	3	3
10062.995649471723	4	4	4	4
10073.735239279056	4	4	4	4
10084.47482908639	4	4	4	4
10095.214418893724	4	4	4	4
10105.954008701057	4	4	4	4
10116.693598508391	4	3	3	3
10127.433188315725	4	4	4	4
10138.172778123058	4	4	4	4
10148.912367930392	4	4	4	4
10159.651957737724	4	4	4	4
10170.391547545058	4	4	4	4
10181.131137352393	4	3	3	3
10191.870727159727	4	4	4	4
10202.61031696706	4	4	4	4
10213.349906774394	4	4	4	4
10224.089496581728	4	4	4	4
10234.829086389062	4	4	4	4
10245.568676196395	4	3	3	3
10256.308266003729	4	4	4	4
10267.047855811063	4	4	4	4
10277.787445618396	4	4	4	4
10288.52703542573	4	4	4	4
10299.266625233064	4	4	4	4
10310.006215040397	4	3	3	3
10320.745804847731	4	4	4	4
10331.485394655065	4	4	4	4
10342.224984462398	4	4	4	4
10352.964574269732	4	4	4	4
10363.704164077066	4	4	4	4
10374.4437538844	4	3	3	3
10385.183343691735	4	4	4	4
10395.922933499069	4	4	4	4
10406.662523306402	4	4	4	4
10417.402113113736	4	4	4	4
10428.14170292107	4	4	4	4
10438.881292728403	4	3	3	3
10449.620882535737	4	4	4	4
10460.36047234307	4	4	4	4
10471.100062150404	4	4	4	4
10481.839651957738	4	4	4	4
10492.579241765072	4	4	4	4
10503.318831572406	4	3	3	3
10514.05842137974	4	4	4	4
10524.798011187073	4	4	4	4
10535.537600994407	4	4	4	4
10546.27719080174	4	4	4	4
10557.016780609074	4	4	4	4
10567.756370416408	4	3	3	3
10578.495960223741	4	4	4	4
10589.235550031075	4	4	4	4
10599.975139838409	4	4	4	4
10610.714729645742	4	4	4	4
10621.454319453076	4	4	4	4
10632.19390926041	4	3	3	3
10642.933499067743	4	4	4	4
10653.673088875077	4	4	4	4
10664.41267868241	4	4	4	4
10675.152268489745	4	4	4	4
10685.891858297078	4	4	4	4
10696.631448104412	4	3	3	3
10707.371037911746	4	4	4	4
10718.110627719081	4	4	4	4
10728.850217526415	4	4	4	4
10739.589807333748	4	4	4	4
10750.329397141082	4	4	4	4
10761.068986948416	4	3	3	3
10771.80857675575	4	4	4	4
10782.548166563083	4	4	4	4
10793.287756370417	4	4	4	4
10804.027346177749	4	4	4	4
10814.766935985082	4	4	4	4
10825.506525792416	4	3	3	3
10836.24611559975	4	4	4	4
10846.985705407084	4	4	4	4
10857.725295214419	4	4	4	4
10868.464885021753	4	4	4	4
10879.204474829086	4	4	4	4
10889.94406463642	4	3	3	3
10900.683654443754	4	4	4	4
10911.423244251087	4	4	4	4
10922.162834058421	4	4	4	4
10932.902423865755	4	4	4	4
10943.642013673089	4	4	4	4
10954.381603480422	4	3	3	3
10965.121193287756	4	4	4	4
10975.86078309509	4	4	4	4
10986.600372902423	4	4	4	4
10997.339962709757	4	4	4	4
11008.07955251709	4	4	4	4
11018.819142324424	4	3	3	3
11029.558732131758	4	4	4	4
11040.298321939092	4	4	4	4
11051.037911746425	4	4	4	4
11061.77750155376	4	4	4	4
11072.517091361095	4	4	4	4
11083.256681168428	4	3	3	3
11093.996270975762	4	4	4	4
11104.735860783096	4	4	4	4
11115.47545059043	4	4	4	4
11126.215040397763	4	4	4	4
11136.954630205097	4	4	4	4
11147.69422001243	4	3	3	3
11158.433809819764	4	4	4	4
11169.173399627098	4	4	4	4
11179.912989434431	4	4	4	4
11190.652579241765	4	4	4	4
11201.392169049099	4	4	4	4
11212.131758856432	4	3	3	3
11222.871348663766	4	4	4	4
11233.6109384711	4	4	4	4
11244.350528278434	4	4	4	4
11255.090118085767	4	4	4	4
11265.829707893103	4	4	4	4
11276.569297700436	4	3	3	3
11287.30888750777	4	4	4	4
11298.048477315104	4	4	4	4
11308.788067122437	4	4	4	4
11319.527656929771	4	4	4	4
11330.267246737105	4	4	4	4
11341.006836544439	4	3	3	3
11351.746426351772	4	4	4	4
11362.486016159106	4	4	4	4
11373.22560596644	4	4	4	4
11383.965195773773	4	4	4	4
11394.704785581107	4	4	4	4
11405.44437538844	4	3	3	3
11416.183965195774	4	4	4	4
11426.923555003108	4	4	4	4
11437.663144810442	4	4	4	4
11448.402734617774	4	4	4	4
11459.142324425107	4	4	4	4
11469.881914232441	4	3	3	3
11480.621504039775	4	4	4	4
11491.361093847108	4	4	4	4
11502.100683654442	4	4	4	4
11512.840273461776	4	4	4	4
11523.57986326911	4	4	4	4
11534.319453076445	4	3	3	3
11545.059042883779	4	4	4	4
11555.798632691112	4	4	4	4
11566.538222498446	4	4	4	4
11577.27781230578	4	4	4	4
11588.017402113113	4	4	4	4
11598.756991920447	4	3	3	3
11609.49658172778	4	4	4	4
11620.236171535114	4	4	4	4
11630.975761342448	4	4	4	4
11641.715351149782	4	4	4	4
11652.454940957115	4	4	4	4
11663.19453076445	4	3	3	3
11673.934120571783	4	4	4	4
11684.673710379117	4	4	4	4
11695.41330018645	4	4	4	4
11706.152889993784	4	4	4	4
11716.892479801118	4	4	4	4
11727.632069608451	4	3	3	3
11738.371659415787	4	4	4	4
11749.11124922312	4	4	4	4
11759.850839030454	4	4	4	4
11770.590428837788	4	4	4	4
11781.330018645122	4	4	4	4
11792.069608452455	4	3	3	3
11802.809198259789	4	4	4	4
11813.548788067123	4	4	4	4
11824.288377874456	4	4	4	4
11835.02796768179	4	4	4	4
11845.767557489124	4	4	4	4
11856.507147296457	4	3	3	3
11867.246737103791	4	4	4	4
11877.986326911125	4	4	4	4
11888.725916718458	4	4	4	4
11899.465506525792	4	4	4	4
11910.205096333126	4	4	4	4
11920.94468614046	4	3	3	3
11931.684275947793	4	4	4	4
11942.423865755129	4	4	4	4
11953.163455562462	4	4	4	4
11963.903045369796	4	4	4	4
11974.64263517713	4	4	4	4
11985.382224984463	4	3	3	3
11996.121814791797	4	4	4	4
12006.86140459913	4	4	4	4
12017.600994406464	4	4	4	4
12028.340584213798	4	4	4	4
12039.080174021132	4	4	4	4
12049.819763828466	4	3	3	3
12060.5593536358	4	4	4	4
12071.298943443133	4	4	4	4
12082.038533250467	4	4	4	4
12092.7781230578	4	4	4	4
12103.517712865134	4	4	4	4
12114.257302672468	4	3	3	3
12124.996892479801	4	4	4	4
12135.736482287135	4	4	4	4
12146.47607209447	4	4	4	4
12157.215661901804	4	4	4	4
12167.955251709138	4	4	4	4
12178.694841516472	4	3	3	3
12189.434431323802	4	4	4	4
12200.174021131135	4	4	4	4
12210.91361093847	4	4	4	4
12221.653200745804	4	4	4	4
12232.392790553138	4	4	4	4
12243.132380360472	4	3	3	3
12253.871970167806	4	4	4	4
12264.61155997514	4	4	4	4
12275.351149782473	4	4	4	4
12286.090739589807	4	4	4	4
12296.83032939714	4	4	4	4
12307.569919204474	4	3	3	3
12318.309509011808	4	4	4	4
12329.049098819141	4	4	4	4
12339.788688626475	4	4	4	4
12350.528278433809	4	4	4	4
12361.267868241142	4	4	4	4
12372.007458048476	4	3	3	3
12382.74704785581	4	4	4	4
12393.486637663143	4	4	4	4
12404.226227470477	4	4	4	4
12414.965817277813	4	4	4	4
12425.705407085146	4	4	4	4
12436.44499689248	4	3	3	3
12447.184586699814	4	4	4	4
12457.924176507147	4	4	4	4
12468.663766314481	4	4	4	4
12479.403356121815	4	4	4	4
12490.142945929148	4	4	4	4
12500.882535736482	4	3	3	3
12511.622125543816	4	4	4	4
12522.36171535115	4	4	4	4
12533.101305158483	4	4	4	4
12543.840894965817	4	4	4	4
12554.58048477315	4	4	4	4
12565.320074580484	4	3	3	3
12576.059664387818	4	4	4	4
12586.799254195152	4	4	4	4
12597.538844002485	4	4	4	4
12608.278433809819	4	4	4	4
12619.018023617155	4	4	4	4
12629.757613424488	4	3	3	3
12640.497203231822	4	4	4	4
12651.236793039156	4	4	4	4
12661.97638284649	4	4	4	4
12672.715972653823	4	4	4	4
12683.455562461157	4	4	4	4
12694.19515226849	4	3	3	3
12704.934742075824	4	4	4	4
12715.674331883158	4	4	4	4
12726.413921690491	4	4	4	4
12737.153511497825	4	4	4	4
12747.893101305159	4	4	4	4
12758.632691112492	4	3	3	3
12769.372280919826	4	4	4	4
12780.11187072716	4	4	4	4
12790.851460534494	4	4	4	4
12801.591050341827	4	4	4	4
12812.33064014916	4	4	4	4
12823.070229956496	4	3	3	3
12833.80981976383	4	4	4	4
12844.549409571164	4	4	4	4
12855.288999378497	4	4	4	4
12866.028589185831	4	4	4	4
12876.768178993165	4	4	4	4
12887.507768800499	4	3	3	3
12898.247358607832	4	4	4	4
12908.986948415166	4	4	4	4
12919.7265382225	4	4	4	4
12930.466128029831	4	4	4	4
12941.205717837165	4	4	4	4
12951.945307644499	4	3	3	3
12962.684897451833	4	4	4	4
12973.424487259166	4	4	4	4
12984.1640770665	4	4	4	4
12994.903666873834	4	4	4	4
13005.643256681167	4	4	4	4
13016.382846488501	4	3	3	3
13027.122436295835	4	4	4	4
13037.862026103168	4	4	4	4
13048.601615910502	4	4	4	4
13059.341205717836	4	4	4	4
13070.08079552517	4	4	4	4
13080.820385332503	4	3	3	3
13091.559975139839	4	4	4	4
13102.299564947172	4	4	4	4
13113.039154754506	4	4	4	4
13123.77874456184	4	4	4	4
13134.518334369173	4	4	4	4
13145.257924176507	4	3	3	3
13155.99751398384	4	4	4	4
13166.737103791174	4	4	4	4
13177.476693598508	4	4	4	4
13188.216283405842	4	4	4	4
13198.955873213175	4	4	4	4
13209.69546302051	4	3	3	3
13220.435052827843	4	4	4	4
13231.174642635176	4	4	4	4
13241.91423244251	4	4	4	4
13252.653822249844	4	4	4	4
13263.393412057178	4	4	4	4
13274.133001864511	4	3	3	3
13284.872591671847	4	4	4	4
13295.61218147918	4	4	4	4
13306.351771286514	4	4	4	4
13317.091361093848	4	4	4	4
13327.830950901181	4	4	4	4
13338.570540708515	4	3	3	3
13349.310130515849	4	4	4	4
13360.049720323183	4	4	4	4
13370.789310130516	4	4	4	4
13381.52889993785	4	4	4	4
13392.268489745184	4	4	4	4
13403.008079552517	4	3	3	3
13413.747669359851	4	4	4	4
13424.487259167185	4	4	4	4
13435.226848974518	4	4	4	4
13445.966438781852	4	4	4	4
13456.706028589186	4	4	4	4
13467.44561839652	4	3	3	3
13478.185208203853	4	4	4	4
13488.924798011189	4	4	4	4
13499.664387818522	4	4	4	4
13510.403977625856	4	4	4	4
13521.14356743319	4	4	4	4
13531.883157240523	4	3	3	3
13542.622747047857	4	4	4	4
13553.36233685519	4	4	4	4
13564.101926662524	4	4	4	4
13574.841516469858	4	4	4	4
13585.581106277192	4	4	4	4
13596.320696084525	4	3	3	3
13607.06028589186	4	4	4	4
13617.799875699193	4	4	4	4
13628.539465506527	4	4	4	4
13639.27905531386	4	4	4	4
13650.018645121194	4	4	4	4
13660.758234928528	4	3	3	3
13671.49782473586	4	4	4	4
13682.237414543193	4	4	4	4
13692.977004350527	4	4	4	4
13703.71659415786	4	4	4	4
13714.456183965194	4	4	4	4
13725.195773772528	4	3	3	3
13735.935363579862	4	4	4	4
13746.674953387195	4	4	4	4
13757.41454319453	4	4	4	4
13768.154133001864	4	4	4	4
13778.893722809198	4	4	4	4
13789.633312616532	4	3	3	3
13800.372902423866	4	4	4	4
13811.1124922312	4	4	4	4
13821.852082038533	4	4	4	4
13832.591671845867	4	4	4	4
13843.3312616532	4	4	4	4
13854.070851460534	4	3	3	3
13864.810441267868	4	4	4	4
13875.550031075201	4	4	4	4
13886.289620882535	4	4	4	4
13897.029210689869	4	4	4	4
13907.768800497202	4	4	4	4
13918.508390304536	4	3	3	3
13929.24798011187	4	4	4	4
13939.987569919203	4	4	4	4
13950.727159726537	4	4	4	4
13961.466749533873	4	4	4	4
13972.206339341206	4	4	4	4
13982.94592914854	4	3	3	3
13993.685518955874	4	4	4	4
14004.425108763207	4	4	4	4
14015.164698570541	4	4	4	4
14025.904288377875	4	4	4	4
14036.643878185208	4	4	4	4
14047.383467992542	4	3	3	3
14058.123057799876	4	4	4	4
14068.86264760721	4	4	4	4
14079.602237414543	4	4	4	4
14090.341827221877	4	4	4	4
14101.08141702921	4	4	4	4
14111.821006836544	4	3	3	3
14122.560596643878	4	4	4	4
14133.300186451212	4	4	4	4
14144.039776258545	4	4	4	4
14154.779366065879	4	4	4	4
14165.518955873215	4	4	4	4
14176.258545680548	4	3	3	3
14186.998135487882	4	4	4	4
14197.737725295216	4	4	4	4
14208.47731510255	4	4	4	4
14219.216904909883	4	4	4	4
14229.956494717217	4	4	4	4
14240.69608452455	4	3	3	3
14251.435674331884	4	4	4	4
14262.175264139218	4	4	4	4
14272.914853946551	4	4	4	4
14283.654443753885	4	4	4	4
14294.394033561219	4	4	4	4
14305.133623368552	4	3	3	3
14315.873213175886	4	4	4	4
14326.61280298322	4	4	4	4
14337.352392790553	4	4	4	4
14348.091982597887	4	4	4	4
14358.83157240522	4	4	4	4
14369.571162212556	4	3	3	3
14380.31075201989	4	4	4	4
14391.050341827224	4	4	4	4
14401.789931634554	4	4	4	4
14412.529521441887	4	4	4	4
14423.269111249221	4	4	4	4
14434.008701056557	4	3	3	3
14444.74829086389	4	4	4	4
14455.487880671224	4	4	4	4
14466.227470478558	4	4	4	4
14476.967060285891	4	4	4	4
14487.706650093225	4	4	4	4
14498.446239900559	4	3	3	3
14509.185829707892	4	4	4	4
14519.925419515226	4	4	4	4
14530.66500932256	4	4	4	4
14541.404599129894	4	4	4	4
14552.144188937227	4	4	4	4
14562.883778744561	4	3	3	3
14573.623368551895	4	4	4	4
14584.362958359228	4	4	4	4
14595.102548166562	4	4	4	4
14605.842137973896	4	4	4	4
14616.58172778123	4	4	4	4
14627.321317588563	4	3	3	3
14638.060907395899	4	4	4	4
14648.800497203232	4	4	4	4
14659.540087010566	4	4	4	4
14670.2796768179	4	4	4	4
14681.019266625233	4	4	4	4
14691.758856432567	4	3	3	3
14702.4984462399	4	4	4	4
14713.238036047234	4	4	4	4
14723.977625854568	4	4	4	4
14734.717215661902	4	4	4	4
14745.456805469235	4	4	4	4
14756.19639527657	4	3	3	3
14766.935985083903	4	4	4	4
14777.675574891236	4	4	4	4
14788.41516469857	4	4	4	4
14799.154754505904	4	4	4	4
14809.894344313238	4	4	4	4
14820.633934120571	4	3	3	3
14831.373523927905	4	4	4	4
14842.11311373524	4	4	4	4
14852.852703542574	4	4	4	4
14863.592293349908	4	4	4	4
14874.331883157241	4	4	4	4
14885.071472964575	4	3	3	3
14895.811062771909	4	4	4	4
14906.550652579243	4	4	4	4
14917.290242386576	4	4	4	4
14928.02983219391	4	4	4	4
14938.769422001244	4	4	4	4
14949.509011808577	4	3	3	3
14960.248601615911	4	4	4	4
14970.988191423245	4	4	4	4
14981.727781230578	4	4	4	4
14992.467371037912	4	4	4	4
15003.206960845246	4	4	4	4
15013.94655065258	4	3	3	3
15024.686140459913	4	4	4	4
15035.425730267247	4	4	4	4
15046.165320074582	4	4	4	4
15056.904909881916	4	4	4	4
15067.64449968925	4	4	4	4
15078.384089496583	4	3	3	3
15089.123679303917	4	4	4	4
15099.86326911125	4	4	4	4
15110.602858918584	4	4	4	4
15121.342448725918	4	4	4	4
15132.082038533252	4	4	4	4
15142.821628340584	4	3	3	3
15153.561218147917	4	4	4	4
15164.300807955251	4	4	4	4
15175.040397762585	4	4	4	4
15185.779987569918	4	4	4	4
15196.519577377252	4	4	4	4
15207.259167184586	4	3	3	3
15217.99875699192	4	4	4	4
15228.738346799253	4	4	4	4
15239.477936606587	4	4	4	4
15250.21752641392	4	4	4	4
15260.957116221254	4	4	4	4
15271.696706028588	4	3	3	3
15282.436295835922	4	4	4	4
15293.175885643255	4	4	4	4
15303.915475450589	4	4	4	4
15314.655065257924	4	4	4	4
15325.394655065258	4	4	4	4
15336.134244872592	4	3	3	3
15346.873834679925	4	4	4	4
15357.61342448726	4	4	4	4
15368.353014294593	4	4	4	4
15379.092604101927	4	4	4	4
15389.83219390926	4	4	4	4
15400.571783716594	4	3	3	3
15411.311373523928	4	4	4	4
15422.050963331261	4	4	4	4
15432.790553138595	4	4	4	4
15443.530142945929	4	4	4	4
15454.269732753262	4	4	4	4
15465.009322560596	4	3	3	3
15475.74891236793	4	4	4	4
15486.488502175263	4	4	4	4
15497.228091982597	4	4	4	4
15507.96768178993	4	4	4	4
15518.707271597266	4	4	4	4
15529.4468614046	4	3	3	3
15540.186451211934	4	4	4	4
15550.926041019267	4	4	4	4
15561.665630826601	4	4	4	4
15572.405220633935	4	4	4	4
15583.144810441268	4	4	4	4
15593.884400248602	4	3	3	3
15604.623990055936	4	4	4	4
15615.36357986327	4	4	4	4
15626.103169670603	4	4	4	4
15636.842759477937	4	4	4	4
15647.58234928527	4	4	4	4
15658.321939092604	4	3	3	3
15669.061528899938	4	4	4	4
15679.801118707272	4	4	4	4
15690.540708514605	4	4	4	4
15701.280298321939	4	4	4	4
15712.019888129273	4	4	4	4
15722.759477936608	4	3	3	3
15733.499067743942	4	4	4	4
15744.238657551276	4	4	4	4
15754.97824735861	4	4	4	4
15765.717837165943	4	4	4	4
15776.457426973277	4	4	4	4
15787.19701678061	4	3	3	3
15797.936606587944	4	4	4	4
15808.676196395278	4	4	4	4
15819.415786202611	4	4	4	4
15830.155376009945	4	4	4	4
15840.894965817279	4	4	4	4
15851.634555624612	4	3	3	3
15862.374145431946	4	4	4	4
15873.11373523928	4	4	4	4
15883.853325046612	4	4	4	4
15894.592914853945	4	4	4	4
15905.332504661279	4	4	4	4
15916.072094468613	4	3	3	3
15926.811684275946	4	4	4	4
15937.55127408328	4	4	4	4
15948.290863890614	4	4	4	4
15959.030453697947	4	4	4	4
15969.770043505281	4	4	4	4
15980.509633312615	4	3	3	3
15991.24922311995	4	4	4	4
16001.988812927284	4	4	4	4
16012.728402734618	4	4	4	4
16023.467992541951	4	4	4	4
16034.207582349285	4	4	4	4
16044.947172156619	4	3	3	3
16055.686761963952	4	4	4	4
16066.426351771286	4	4	4	4
16077.16594157862	4	4	4	4
16087.905531385954	4	4	4	4
16098.645121193287	4	4	4	4
16109.38471100062	4	3	3	3
16120.124300807955	4	4	4	4
16130.863890615288	4	4	4	4
16141.603480422622	4	4	4	4
16152.343070229956	4	4	4	4
16163.08266003729	4	4	4	4
16173.822249844623	4	3	3	3
16184.561839651957	4	4	4	4
16195.301429459292	4	4	4	4
16206.041019266626	4	4	4	4
16216.78060907396	4	4	4	4
16227.520198881293	4	4	4	4
16238.259788688627	4	3	3	3
16248.99937849596	4	4	4	4
16259.738968303294	4	4	4	4
16270.478558110628	4	4	4	4
16281.218147917962	4	4	4	4
16291.957737725295	4	4	4	4
16302.697327532629	4	3	3	3
16313.436917339963	4	4	4	4
16324.176507147296	4	4	4	4
16334.91609695463	4	4	4	4
16345.655686761964	4	4	4	4
16356.395276569297	4	4	4	4
16367.134866376631	4	3	3	3
16377.874456183965	4	4	4	4
16388.6140459913	4	4	4	4
16399.353635798634	4	4	4	4
16410.093225605968	4	4	4	4
16420.8328154133	4	4	4	4
16431.572405220635	4	3	3	3
16442.31199502797	4	4	4	4
16453.051584835302	4	4	4	4
16463.791174642636	4	4	4	4
16474.53076444997	4	4	4	4
16485.270354257304	4	4	4	4
16496.009944064637	4	3	3	3
16506.74953387197	4	4	4	4
16517.489123679305	4	4	4	4
16528.22871348664	4	4	4	4
16538.968303293972	4	4	4	4
16549.707893101306	4	4	4	4
16560.44748290864	4	3	3	3
16571.187072715973	4	4	4	4
16581.926662523307	4	4	4	4
16592.66625233064	4	4	4	4
16603.405842137974	4	4	4	4
16614.145431945308	4	4	4	4
16624.88502175264	4	3	3	3
16635.624611559975	4	4	4	4
16646.36420136731	4	4	4	4
16657.103791174643	4	4	4	4
16667.843380981976	4	4	4	4
16678.58297078931	4	4	4	4
16689.322560596644	4	3	3	3
16700.062150403977	4	4	4	4
16710.80174021131	4	4	4	4
16721.541330018645	4	4	4	4
16732.28091982598	4	4	4	4
16743.020509633312	4	4	4	4
16753.760099440646	4	3	3	3
16764.49968924798	4	4	4	4
16775.239279055313	4	4	4	4
16785.978868862647	4	4	4	4
16796.71845866998	4	4	4	4
16807.458048477314	4	4	4	4
16818.197638284648	4	3	3	3
16828.93722809198	4	4	4	4
16839.676817899315	4	4	4	4
16850.41640770665	4	4	4	4
16861.155997513983	4	4	4	4
16871.895587321316	4	4	4	4
16882.63517712865	4	3	3	3
16893.374766935984	4	4	4	4
16904.114356743317	4	4	4	4
16914.85394655065	4	4	4	4
16925.593536357985	4	4	4	4
16936.33312616532	4	4	4	4
16947.072715972652	4	3	3	3
16957.812305779986	4	4	4	4
16968.55189558732	4	4	4	4
16979.291485394657	4	4	4	4
16990.03107520199	4	4	4	4
17000.770665009324	4	4	4	4
17011.510254816658	4	3	3	3
17022.24984462399	4	4	4	4
17032.989434431325	4	4	4	4
17043.72902423866	4	4	4	4
17054.468614045993	4	4	4	4
17065.208203853326	4	4	4	4
17075.94779366066	4	3	3	3
17086.687383467994	4	4	4	4
17097.426973275327	4	4	4	4
17108.16656308266	4	4	4	4
17118.906152889995	4	4	4	4
17129.64574269733	4	4	4	4
17140.385332504662	4	3	3	3
17151.124922311996	4	4	4	4
17161.86451211933	4	4	4	4
17172.604101926663	4	4	4	4
17183.343691733997	4	4	4	4
17194.08328154133	4	4	4	4
17204.822871348664	4	3	3	3
17215.562461155998	4	4	4	4
17226.30205096333	4	4	4	4
17237.041640770665	4	4	4	4
17247.781230578	4	4	4	4
17258.520820385333	4	4	4	4
17269.260410192666	4	3	3	3
17280.0	4	4	4	4
17290.739589807334	4	4	4	4
17301.479179614667	4	4	4	4
17312.218769422	4	4	4	4
17322.958359229335	4	4	4	4
17333.69794903667	4	3	3	3
17344.437538844002	4	4	4	4
17355.177128651336	4	4	4	4
17365.91671845867	4	4	4	4
17376.656308266003	4	4	4	4
17387.395898073337	4	4	4	4
17398.13548788067	4	3	3	3
17408.875077688004	4	4	4	4
17419.614667495338	4	4	4	4
17430.35425730267	4	4	4	4
17441.093847110005	4	4	4	4
17451.83343691734	4	4	4	4
17462.573026724673	4	3	3	3
17473.312616532006	4	4	4	4
17484.05220633934	4	4	4	4
17494.791796146674	4	4	4	4
17505.531385954007	4	4	4	4
