Relative Time (Process)	Greedy Latency Heuristic - Run None (Profile ?) 69610ff2343f3358e1a3d387 - minikube	Greedy Latency Heuristic - Run None (Profile ?) 69610ff2343f3358e1a3d387 - minikube-m02	Greedy Latency Heuristic - Run None (Profile ?) 69610ff2343f3358e1a3d387 - minikube-m03	Greedy Latency Heuristic - Run None (Profile ?) 69610ff2343f3358e1a3d387 - minikube-m04
8219.264198118824	4	4	4	4
8229.551137040124	4	4	4	4
8239.838075961423	4	4	4	4
8250.125014882724	4	4	4	4
8260.411953804025	4	4	4	4
8270.698892725324	4	3	3	3
8280.985831646625	4	4	4	4
8291.272770567924	4	4	4	4
8301.559709489224	4	4	4	4
8311.846648410525	4	4	4	4
8322.133587331826	4	4	4	4
8332.420526253125	4	3	3	3
8342.707465174426	4	4	4	4
8352.994404095725	4	4	4	4
8363.281343017024	4	4	4	4
8373.568281938326	4	4	4	4
8383.855220859627	4	4	4	4
8394.142159780926	4	3	3	3
8404.429098702227	4	4	4	4
8414.716037623526	4	4	4	4
8425.002976544827	4	4	4	4
8435.289915466126	4	4	4	4
8445.576854387427	4	4	4	4
8455.863793308727	4	3	3	3
8466.150732230028	4	4	4	4
8476.437671151327	4	4	4	4
8486.724610072628	4	4	4	4
8497.011548993929	4	4	4	4
8507.298487915228	4	4	4	4
8517.585426836527	4	3	3	3
8527.872365757828	4	4	4	4
8538.159304679128	4	4	4	4
8548.446243600429	4	4	4	4
8558.73318252173	4	4	4	4
8569.020121443029	4	4	4	4
8579.30706036433	4	3	3	3
8589.59399928563	4	4	4	4
8599.880938206928	4	4	4	4
8610.16787712823	4	4	4	4
8620.45481604953	4	4	4	4
8630.74175497083	4	4	4	4
8641.02869389213	4	3	3	3
8651.31563281343	4	4	4	4
8661.60257173473	4	4	4	4
8671.88951065603	4	4	4	4
8682.176449577331	4	4	4	4
8692.46338849863	4	4	4	4
8702.750327419932	4	3	3	3
8713.03726634123	4	4	4	4
8723.32420526253	4	4	4	4
8733.611144183831	4	4	4	4
8743.898083105132	4	4	4	4
8754.185022026431	4	4	4	4
8764.471960947732	4	3	3	3
8774.758899869032	4	4	4	4
8785.045838790333	4	4	4	4
8795.332777711632	4	4	4	4
8805.619716632933	4	4	4	4
8815.906655554232	4	4	4	4
8826.193594475533	4	3	3	3
8836.480533396832	4	4	4	4
8846.767472318134	4	4	4	4
8857.054411239435	4	4	4	4
8867.341350160734	4	4	4	4
8877.628289082033	4	4	4	4
8887.915228003334	4	3	3	3
8898.202166924633	4	4	4	4
8908.489105845934	4	4	4	4
8918.776044767235	4	4	4	4
8929.062983688535	4	4	4	4
8939.349922609834	4	4	4	4
8949.636861531135	4	3	3	3
8959.923800452434	4	4	4	4
8970.210739373735	4	4	4	4
8980.497678295036	4	4	4	4
8990.784617216335	4	4	4	4
9001.071556137635	4	4	4	4
9011.358495058936	4	3	3	3
9021.645433980235	4	4	4	4
9031.932372901536	4	4	4	4
9042.219311822837	4	4	4	4
9052.506250744136	4	4	4	4
9062.793189665435	4	4	4	4
9073.080128586736	4	3	3	3
9083.367067508036	4	4	4	4
9093.654006429337	4	4	4	4
9103.940945350638	4	4	4	4
9114.227884271937	4	4	4	4
9124.514823193236	4	4	4	4
9134.801762114537	4	3	3	3
9145.088701035838	4	4	4	4
9155.375639957138	4	4	4	4
9165.662578878439	4	4	4	4
9175.949517799738	4	4	4	4
9186.236456721037	4	4	4	4
9196.523395642338	4	3	3	3
9206.81033456364	4	4	4	4
9217.09727348494	4	4	4	4
9227.38421240624	4	4	4	4
9237.671151327539	4	4	4	4
9247.95809024884	4	4	4	4
9258.245029170139	4	3	3	3
9268.53196809144	4	4	4	4
9278.818907012741	4	4	4	4
9289.10584593404	4	4	4	4
9299.39278485534	4	4	4	4
9309.67972377664	4	4	4	4
9319.96666269794	4	3	3	3
9330.25360161924	4	4	4	4
9340.540540540542	4	4	4	4
9350.827479461841	4	4	4	4
9361.11441838314	4	4	4	4
9371.401357304441	4	4	4	4
9381.68829622574	4	3	3	3
9391.975235147042	4	4	4	4
9402.262174068343	4	4	4	4
9412.549112989642	4	4	4	4
9422.836051910941	4	4	4	4
9433.122990832242	4	4	4	4
9443.409929753541	4	3	3	3
9453.696868674842	4	4	4	4
9463.983807596143	4	4	4	4
9474.270746517443	4	4	4	4
9484.557685438742	4	4	4	4
9494.844624360043	4	4	4	4
9505.131563281344	4	3	3	3
9515.418502202643	4	4	4	4
9525.705441123944	4	4	4	4
9535.992380045243	4	4	4	4
9546.279318966543	4	4	4	4
9556.566257887844	4	4	4	4
9566.853196809145	4	3	3	3
9577.140135730444	4	4	4	4
9587.427074651745	4	4	4	4
9597.714013573044	4	4	4	4
9608.000952494343	4	4	4	4
9618.287891415644	4	4	4	4
9628.574830336946	4	3	3	3
9638.861769258245	4	4	4	4
9649.148708179546	4	4	4	4
9659.435647100845	4	4	4	4
9669.722586022144	4	4	4	4
9680.009524943445	4	4	4	4
9690.296463864746	4	3	3	3
9700.583402786046	4	4	4	4
9710.870341707347	4	4	4	4
9721.157280628646	4	4	4	4
9731.444219549945	4	4	4	4
9741.731158471246	4	4	4	4
9752.018097392547	4	3	3	3
9762.305036313846	4	4	4	4
9772.591975235147	4	4	4	4
9782.878914156447	4	4	4	4
9793.165853077748	4	4	4	4
9803.452791999047	4	4	4	4
9813.739730920348	4	3	3	3
9824.026669841647	4	4	4	4
9834.313608762948	4	4	4	4
9844.600547684247	4	4	4	4
9854.887486605548	4	4	4	4
9865.17442552685	4	4	4	4
9875.461364448149	4	3	3	3
9885.74830336945	4	4	4	4
9896.035242290749	4	4	4	4
9906.322181212048	4	4	4	4
9916.60912013335	4	4	4	4
9926.89605905465	4	4	4	4
9937.18299797595	4	3	3	3
9947.46993689725	4	4	4	4
9957.75687581855	4	4	4	4
9968.043814739849	4	4	4	4
9978.33075366115	4	4	4	4
9988.617692582451	4	4	4	4
9998.90463150375	4	3	3	3
10009.191570425051	4	4	4	4
10019.47850934635	4	4	4	4
10029.76544826765	4	4	4	4
10040.05238718895	4	4	4	4
10050.339326110252	4	4	4	4
10060.626265031551	4	3	3	3
10070.913203952852	4	4	4	4
10081.200142874151	4	4	4	4
10091.48708179545	4	4	4	4
10101.774020716752	4	4	4	4
10112.060959638053	4	4	4	4
10122.347898559352	4	3	3	3
10132.634837480653	4	4	4	4
10142.921776401952	4	4	4	4
10153.208715323253	4	4	4	4
10163.495654244552	4	4	4	4
10173.782593165854	4	4	4	4
10184.069532087153	4	3	3	3
10194.356471008454	4	4	4	4
10204.643409929753	4	4	4	4
10214.930348851054	4	4	4	4
10225.217287772355	4	4	4	4
10235.504226693654	4	4	4	4
10245.791165614954	4	3	3	3
10256.078104536255	4	4	4	4
10266.365043457554	4	4	4	4
10276.651982378855	4	4	4	4
10286.938921300156	4	4	4	4
10297.225860221455	4	4	4	4
10307.512799142754	4	3	3	3
10317.799738064055	4	4	4	4
10328.086676985355	4	4	4	4
10338.373615906656	4	4	4	4
10348.660554827957	4	4	4	4
10358.947493749256	4	4	4	4
10369.234432670555	4	3	3	3
10379.521371591856	4	4	4	4
10389.808310513155	4	4	4	4
10400.095249434456	4	4	4	4
10410.382188355758	4	4	4	4
10420.669127277057	4	4	4	4
10430.956066198356	4	3	3	3
10441.243005119657	4	4	4	4
10451.529944040956	4	4	4	4
10461.816882962257	4	4	4	4
10472.103821883558	4	4	4	4
10482.390760804858	4	4	4	4
10492.677699726159	4	3	3	3
10502.964638647458	4	4	4	4
10513.251577568757	4	4	4	4
10523.538516490058	4	4	4	4
10533.82545541136	4	4	4	4
10544.112394332658	4	4	4	4
10554.39933325396	4	3	3	3
10564.686272175259	4	4	4	4
10574.97321109656	4	4	4	4
10585.260150017859	4	4	4	4
10595.54708893916	4	4	4	4
10605.83402786046	4	4	4	4
10616.12096678176	4	3	3	3
10626.40790570306	4	4	4	4
10636.69484462436	4	4	4	4
10646.981783545662	4	4	4	4
10657.26872246696	4	4	4	4
10667.55566138826	4	4	4	4
10677.842600309561	4	3	3	3
10688.12953923086	4	4	4	4
10698.416478152161	4	4	4	4
10708.703417073462	4	4	4	4
10718.990355994762	4	4	4	4
10729.27729491606	4	4	4	4
10739.564233837362	4	3	3	3
10749.851172758661	4	4	4	4
10760.138111679962	4	4	4	4
10770.425050601263	4	4	4	4
10780.711989522562	4	4	4	4
10790.998928443862	4	4	4	4
10801.285867365163	4	3	3	3
10811.572806286464	4	4	4	4
10821.859745207763	4	4	4	4
10832.146684129064	4	4	4	4
10842.433623050365	4	4	4	4
10852.720561971662	4	4	4	4
10863.007500892963	4	3	3	3
10873.294439814264	4	4	4	4
10883.581378735564	4	4	4	4
10893.868317656865	4	4	4	4
10904.155256578166	4	4	4	4
10914.442195499463	4	4	4	4
10924.729134420764	4	3	3	3
10935.016073342065	4	4	4	4
10945.303012263365	4	4	4	4
10955.589951184666	4	4	4	4
10965.876890105967	4	4	4	4
10976.163829027264	4	4	4	4
10986.450767948565	4	3	3	3
10996.737706869866	4	4	4	4
11007.024645791165	4	4	4	4
11017.311584712466	4	4	4	4
11027.598523633767	4	4	4	4
11037.885462555065	4	4	4	4
11048.172401476366	4	3	3	3
11058.459340397667	4	4	4	4
11068.746279318966	4	4	4	4
11079.033218240267	4	4	4	4
11089.320157161568	4	4	4	4
11099.607096082866	4	4	4	4
11109.894035004167	4	3	3	3
11120.180973925468	4	4	4	4
11130.467912846767	4	4	4	4
11140.754851768068	4	4	4	4
11151.041790689369	4	4	4	4
11161.328729610666	4	4	4	4
11171.615668531967	4	3	3	3
11181.902607453269	4	4	4	4
11192.189546374568	4	4	4	4
11202.476485295869	4	4	4	4
11212.76342421717	4	4	4	4
11223.050363138469	4	4	4	4
11233.337302059768	4	3	3	3
11243.62424098107	4	4	4	4
11253.911179902369	4	4	4	4
11264.19811882367	4	4	4	4
11274.48505774497	4	4	4	4
11284.77199666627	4	4	4	4
11295.05893558757	4	3	3	3
11305.34587450887	4	4	4	4
11315.63281343017	4	4	4	4
11325.91975235147	4	4	4	4
11336.206691272771	4	4	4	4
11346.49363019407	4	4	4	4
11356.780569115372	4	3	3	3
11367.067508036673	4	4	4	4
11377.35444695797	4	4	4	4
11387.641385879271	4	4	4	4
11397.928324800572	4	4	4	4
11408.215263721871	4	4	4	4
11418.502202643172	4	3	3	3
11428.789141564474	4	4	4	4
11439.076080485771	4	4	4	4
11449.363019407072	4	4	4	4
11459.649958328373	4	4	4	4
11469.936897249672	4	4	4	4
11480.223836170973	4	3	3	3
11490.510775092274	4	4	4	4
11500.797714013572	4	4	4	4
11511.084652934873	4	4	4	4
11521.371591856174	4	4	4	4
11531.658530777473	4	4	4	4
11541.945469698774	4	3	3	3
11552.232408620075	4	4	4	4
11562.519347541373	4	4	4	4
11572.806286462674	4	4	4	4
11583.093225383975	4	4	4	4
11593.380164305274	4	4	4	4
11603.667103226575	4	3	3	3
11613.954042147876	4	4	4	4
11624.240981069173	4	4	4	4
11634.527919990474	4	4	4	4
11644.814858911775	4	4	4	4
11655.101797833075	4	4	4	4
11665.388736754376	4	3	3	3
11675.675675675677	4	4	4	4
11685.962614596974	4	4	4	4
11696.249553518275	4	4	4	4
11706.536492439576	4	4	4	4
11716.823431360875	4	4	4	4
11727.110370282177	4	3	3	3
11737.397309203478	4	4	4	4
11747.684248124775	4	4	4	4
11757.971187046076	4	4	4	4
11768.258125967377	4	4	4	4
11778.545064888676	4	4	4	4
11788.832003809977	4	3	3	3
11799.118942731278	4	4	4	4
11809.405881652576	4	4	4	4
11819.692820573877	4	4	4	4
11829.979759495178	4	4	4	4
11840.266698416477	4	4	4	4
11850.553637337778	4	3	3	3
11860.84057625908	4	4	4	4
11871.127515180378	4	4	4	4
11881.414454101678	4	4	4	4
11891.701393022979	4	4	4	4
11901.988331944278	4	4	4	4
11912.275270865579	4	3	3	3
11922.56220978688	4	4	4	4
11932.84914870818	4	4	4	4
11943.13608762948	4	4	4	4
11953.42302655078	4	4	4	4
11963.709965472079	4	4	4	4
11973.99690439338	4	3	3	3
11984.28384331468	4	4	4	4
11994.57078223598	4	4	4	4
12004.857721157281	4	4	4	4
12015.144660078582	4	4	4	4
12025.43159899988	4	4	4	4
12035.71853792118	4	3	3	3
12046.005476842482	4	4	4	4
12056.29241576378	4	4	4	4
12066.579354685082	4	4	4	4
12076.866293606383	4	4	4	4
12087.153232527684	4	4	4	4
12097.440171448981	4	3	3	3
12107.727110370282	4	4	4	4
12118.014049291583	4	4	4	4
12128.300988212883	4	4	4	4
12138.587927134184	4	4	4	4
12148.874866055485	4	4	4	4
12159.161804976782	4	3	3	3
12169.448743898083	4	4	4	4
12179.735682819384	4	4	4	4
12190.022621740683	4	4	4	4
12200.309560661985	4	4	4	4
12210.596499583286	4	4	4	4
12220.883438504583	4	3	3	3
12231.170377425884	4	4	4	4
12241.457316347185	4	4	4	4
12251.744255268484	4	4	4	4
12262.031194189785	4	4	4	4
12272.318133111086	4	4	4	4
12282.605072032384	4	3	3	3
12292.892010953685	4	4	4	4
12303.178949874986	4	4	4	4
12313.465888796285	4	4	4	4
12323.752827717586	4	4	4	4
12334.039766638887	4	4	4	4
12344.326705560185	4	3	3	3
12354.613644481486	4	4	4	4
12364.900583402787	4	4	4	4
12375.187522324086	4	4	4	4
12385.474461245387	4	4	4	4
12395.761400166688	4	4	4	4
12406.048339087985	4	3	3	3
12416.335278009286	4	4	4	4
12426.622216930587	4	4	4	4
12436.909155851887	4	4	4	4
12447.196094773188	4	4	4	4
12457.483033694489	4	4	4	4
12467.769972615786	4	3	3	3
12478.056911537087	4	4	4	4
12488.343850458388	4	4	4	4
12498.630789379687	4	4	4	4
12508.917728300989	4	4	4	4
12519.20466722229	4	4	4	4
12529.491606143587	4	3	3	3
12539.778545064888	4	4	4	4
12550.065483986189	4	4	4	4
12560.352422907488	4	4	4	4
12570.63936182879	4	4	4	4
12580.92630075009	4	4	4	4
12591.21323967139	4	3	3	3
12601.500178592689	4	4	4	4
12611.78711751399	4	4	4	4
12622.07405643529	4	4	4	4
12632.36099535659	4	4	4	4
12642.647934277891	4	4	4	4
12652.93487319919	4	3	3	3
12663.221812120491	4	4	4	4
12673.50875104179	4	4	4	4
12683.79568996309	4	4	4	4
12694.082628884391	4	4	4	4
12704.369567805692	4	4	4	4
12714.656506726991	4	3	3	3
12724.943445648292	4	4	4	4
12735.230384569593	4	4	4	4
12745.51732349089	4	4	4	4
12755.804262412192	4	4	4	4
12766.091201333493	4	4	4	4
12776.378140254792	4	3	3	3
12786.665079176093	4	4	4	4
12796.952018097394	4	4	4	4
12807.238957018692	4	4	4	4
12817.525895939993	4	4	4	4
12827.812834861294	4	4	4	4
12838.099773782593	4	3	3	3
12848.386712703894	4	4	4	4
12858.673651625195	4	4	4	4
12868.960590546492	4	4	4	4
12879.247529467793	4	4	4	4
12889.534468389094	4	4	4	4
12899.821407310394	4	3	3	3
12910.108346231695	4	4	4	4
12920.395285152996	4	4	4	4
12930.682224074293	4	4	4	4
12940.969162995594	4	4	4	4
12951.256101916895	4	4	4	4
12961.543040838194	4	3	3	3
12971.829979759495	4	4	4	4
12982.116918680797	4	4	4	4
12992.403857602094	4	4	4	4
13002.690796523395	4	4	4	4
13012.977735444696	4	4	4	4
13023.264674365995	4	3	3	3
13033.551613287296	4	4	4	4
13043.838552208597	4	4	4	4
13054.125491129895	4	4	4	4
13064.412430051196	4	4	4	4
13074.699368972497	4	4	4	4
13084.986307893796	4	3	3	3
13095.273246815097	4	4	4	4
13105.560185736398	4	4	4	4
13115.847124657696	4	4	4	4
13126.134063578997	4	4	4	4
13136.421002500298	4	4	4	4
13146.707941421597	4	3	3	3
13156.994880342898	4	4	4	4
13167.281819264199	4	4	4	4
13177.568758185496	4	4	4	4
13187.855697106797	4	4	4	4
13198.142636028098	4	4	4	4
13208.429574949398	4	3	3	3
13218.716513870699	4	4	4	4
13229.003452792	4	4	4	4
13239.290391713299	4	4	4	4
13249.577330634598	4	4	4	4
13259.8642695559	4	4	4	4
13270.151208477198	4	3	3	3
13280.4381473985	4	4	4	4
13290.7250863198	4	4	4	4
13301.0120252411	4	4	4	4
13311.2989641624	4	4	4	4
13321.5859030837	4	4	4	4
13331.872842005	4	3	3	3
13342.1597809263	4	4	4	4
13352.446719847601	4	4	4	4
13362.733658768902	4	4	4	4
13373.020597690202	4	4	4	4
13383.3075366115	4	4	4	4
13393.594475532802	4	3	3	3
13403.881414454101	4	4	4	4
13414.168353375402	4	4	4	4
13424.455292296703	4	4	4	4
13434.742231218002	4	4	4	4
13445.029170139303	4	4	4	4
13455.316109060603	4	3	3	3
13465.603047981902	4	4	4	4
13475.889986903203	4	4	4	4
13486.176925824504	4	4	4	4
13496.463864745803	4	4	4	4
13506.750803667104	4	4	4	4
13517.037742588405	4	3	3	3
13527.324681509703	4	4	4	4
13537.611620431004	4	4	4	4
13547.898559352305	4	4	4	4
13558.185498273604	4	4	4	4
13568.472437194905	4	4	4	4
13578.759376116206	4	3	3	3
13589.046315037504	4	4	4	4
13599.333253958805	4	4	4	4
13609.620192880106	4	4	4	4
13619.907131801405	4	4	4	4
13630.194070722706	4	4	4	4
13640.481009644007	4	3	3	3
13650.767948565304	4	4	4	4
13661.054887486605	4	4	4	4
13671.341826407906	4	4	4	4
13681.628765329206	4	4	4	4
13691.915704250507	4	4	4	4
13702.202643171808	4	3	3	3
13712.489582093105	4	4	4	4
13722.776521014406	4	4	4	4
13733.063459935707	4	4	4	4
13743.350398857006	4	4	4	4
13753.637337778307	4	4	4	4
13763.924276699609	4	3	3	3
13774.211215620906	4	4	4	4
13784.498154542207	4	4	4	4
13794.785093463508	4	4	4	4
13805.072032384807	4	4	4	4
13815.358971306108	4	4	4	4
13825.64591022741	4	3	3	3
13835.932849148707	4	4	4	4
13846.219788070008	4	4	4	4
13856.506726991309	4	4	4	4
13866.793665912608	4	4	4	4
13877.08060483391	4	4	4	4
13887.36754375521	4	3	3	3
13897.654482676508	4	4	4	4
13907.941421597809	4	4	4	4
13918.22836051911	4	4	4	4
13928.515299440409	4	4	4	4
13938.80223836171	4	4	4	4
13949.089177283011	4	3	3	3
13959.376116204308	4	4	4	4
13969.66305512561	4	4	4	4
13979.94999404691	4	4	4	4
13990.23693296821	4	4	4	4
14000.52387188951	4	4	4	4
14010.810810810812	4	3	3	3
14021.097749732111	4	4	4	4
14031.38468865341	4	4	4	4
14041.671627574711	4	4	4	4
14051.95856649601	4	4	4	4
14062.245505417312	4	4	4	4
14072.532444338613	4	3	3	3
14082.819383259912	4	4	4	4
14093.106322181213	4	4	4	4
14103.393261102512	4	4	4	4
14113.680200023811	4	4	4	4
14123.967138945112	4	4	4	4
14134.254077866413	4	3	3	3
14144.541016787713	4	4	4	4
14154.827955709014	4	4	4	4
14165.114894630315	4	4	4	4
14175.401833551612	4	4	4	4
14185.688772472913	4	4	4	4
14195.975711394214	4	3	3	3
14206.262650315513	4	4	4	4
14216.549589236814	4	4	4	4
14226.836528158115	4	4	4	4
14237.123467079413	4	4	4	4
14247.410406000714	4	4	4	4
14257.697344922015	4	3	3	3
14267.984283843314	4	4	4	4
14278.271222764615	4	4	4	4
14288.558161685916	4	4	4	4
14298.845100607214	4	4	4	4
14309.132039528515	4	4	4	4
14319.418978449816	4	3	3	3
14329.705917371115	4	4	4	4
14339.992856292416	4	4	4	4
14350.279795213717	4	4	4	4
14360.566734135014	4	4	4	4
14370.853673056316	4	4	4	4
14381.140611977617	4	3	3	3
14391.427550898916	4	4	4	4
14401.714489820217	4	4	4	4
14412.001428741518	4	4	4	4
14422.288367662815	4	4	4	4
14432.575306584116	4	4	4	4
14442.862245505417	4	3	3	3
14453.149184426717	4	4	4	4
14463.436123348018	4	4	4	4
14473.723062269319	4	4	4	4
14484.010001190616	4	4	4	4
14494.296940111917	4	4	4	4
14504.583879033218	4	3	3	3
14514.870817954517	4	4	4	4
14525.157756875818	4	4	4	4
14535.44469579712	4	4	4	4
14545.731634718417	4	4	4	4
14556.018573639718	4	4	4	4
14566.305512561019	4	3	3	3
14576.592451482318	4	4	4	4
14586.87939040362	4	4	4	4
14597.16632932492	4	4	4	4
14607.453268246218	4	4	4	4
14617.740207167519	4	4	4	4
14628.02714608882	4	3	3	3
14638.31408501012	4	4	4	4
14648.60102393142	4	4	4	4
14658.887962852721	4	4	4	4
14669.174901774022	4	4	4	4
14679.46184069532	4	4	4	4
14689.74877961662	4	3	3	3
14700.035718537922	4	4	4	4
14710.32265745922	4	4	4	4
14720.609596380522	4	4	4	4
14730.896535301823	4	4	4	4
14741.183474223122	4	4	4	4
14751.470413144421	4	3	3	3
14761.757352065722	4	4	4	4
14772.044290987022	4	4	4	4
14782.331229908323	4	4	4	4
14792.618168829624	4	4	4	4
14802.905107750923	4	4	4	4
14813.192046672224	4	3	3	3
14823.478985593523	4	4	4	4
14833.765924514822	4	4	4	4
14844.052863436124	4	4	4	4
14854.339802357425	4	4	4	4
14864.626741278724	4	4	4	4
14874.913680200025	4	3	3	3
14885.200619121326	4	4	4	4
14895.487558042623	4	4	4	4
14905.774496963924	4	4	4	4
14916.061435885225	4	4	4	4
14926.348374806525	4	4	4	4
14936.635313727826	4	3	3	3
14946.922252649127	4	4	4	4
14957.209191570424	4	4	4	4
14967.496130491725	4	4	4	4
14977.783069413026	4	4	4	4
14988.070008334325	4	4	4	4
14998.356947255626	4	3	3	3
15008.643886176927	4	4	4	4
15018.930825098225	4	4	4	4
15029.217764019526	4	4	4	4
15039.504702940827	4	4	4	4
15049.791641862126	4	4	4	4
15060.078580783427	4	3	3	3
15070.365519704728	4	4	4	4
15080.652458626026	4	4	4	4
15090.939397547327	4	4	4	4
15101.226336468628	4	4	4	4
15111.513275389927	4	4	4	4
15121.800214311228	4	3	3	3
15132.087153232529	4	4	4	4
15142.374092153826	4	4	4	4
15152.661031075128	4	4	4	4
15162.947969996429	4	4	4	4
15173.234908917728	4	4	4	4
15183.521847839029	4	3	3	3
15193.80878676033	4	4	4	4
15204.095725681627	4	4	4	4
15214.382664602928	4	4	4	4
15224.66960352423	4	4	4	4
15234.956542445529	4	4	4	4
15245.24348136683	4	3	3	3
15255.53042028813	4	4	4	4
15265.817359209428	4	4	4	4
15276.10429813073	4	4	4	4
15286.39123705203	4	4	4	4
15296.67817597333	4	4	4	4
15306.96511489463	4	3	3	3
15317.252053815932	4	4	4	4
15327.538992737229	4	4	4	4
15337.82593165853	4	4	4	4
15348.112870579831	4	4	4	4
15358.39980950113	4	4	4	4
15368.686748422431	4	3	3	3
15378.973687343732	4	4	4	4
15389.260626265032	4	4	4	4
15399.54756518633	4	4	4	4
15409.834504107632	4	4	4	4
15420.121443028931	4	4	4	4
15430.408381950232	4	3	3	3
15440.695320871533	4	4	4	4
15450.982259792832	4	4	4	4
15461.269198714133	4	4	4	4
15471.556137635433	4	4	4	4
15481.843076556732	4	4	4	4
15492.130015478033	4	3	3	3
15502.416954399334	4	4	4	4
15512.703893320633	4	4	4	4
15522.990832241934	4	4	4	4
15533.277771163235	4	4	4	4
15543.564710084533	4	4	4	4
15553.851649005834	4	3	3	3
15564.138587927135	4	4	4	4
15574.425526848434	4	4	4	4
15584.712465769735	4	4	4	4
15594.999404691036	4	4	4	4
15605.286343612333	4	4	4	4
15615.573282533634	4	3	3	3
15625.860221454936	4	4	4	4
15636.147160376235	4	4	4	4
15646.434099297536	4	4	4	4
15656.721038218837	4	4	4	4
15667.007977140134	4	4	4	4
15677.294916061435	4	3	3	3
15687.581854982736	4	4	4	4
15697.868793904036	4	4	4	4
15708.155732825337	4	4	4	4
15718.442671746638	4	4	4	4
15728.729610667935	4	4	4	4
15739.016549589236	4	3	3	3
15749.303488510537	4	4	4	4
15759.590427431836	4	4	4	4
15769.877366353137	4	4	4	4
15780.164305274438	4	4	4	4
15790.451244195736	4	4	4	4
15800.738183117037	4	3	3	3
15811.025122038338	4	4	4	4
15821.312060959637	4	4	4	4
15831.598999880938	4	4	4	4
15841.88593880224	4	4	4	4
15852.172877723537	4	4	4	4
15862.459816644838	4	3	3	3
15872.746755566139	4	4	4	4
15883.03369448744	4	4	4	4
15893.320633408739	4	4	4	4
15903.60757233004	4	4	4	4
15913.894511251341	4	4	4	4
15924.181450172639	4	3	3	3
15934.46838909394	4	4	4	4
15944.75532801524	4	4	4	4
15955.04226693654	4	4	4	4
15965.32920585784	4	4	4	4
15975.616144779142	4	4	4	4
15985.90308370044	4	3	3	3
15996.19002262174	4	4	4	4
16006.476961543041	4	4	4	4
16016.76390046434	4	4	4	4
16027.050839385642	4	4	4	4
16037.337778306943	4	4	4	4
16047.62471722824	4	3	3	3
16057.911656149541	4	4	4	4
16068.198595070842	4	4	4	4
16078.485533992141	4	4	4	4
16088.772472913442	4	4	4	4
16099.059411834744	4	4	4	4
16109.346350756043	4	3	3	3
16119.633289677342	4	4	4	4
16129.920228598643	4	4	4	4
16140.207167519942	4	4	4	4
16150.494106441243	4	4	4	4
16160.781045362544	4	4	4	4
16171.067984283844	4	3	3	3
16181.354923205145	4	4	4	4
16191.641862126444	4	4	4	4
16201.928801047743	4	4	4	4
16212.215739969044	4	4	4	4
16222.502678890345	4	4	4	4
16232.789617811644	4	3	3	3
16243.076556732945	4	4	4	4
16253.363495654245	4	4	4	4
16263.650434575544	4	4	4	4
16273.937373496845	4	4	4	4
16284.224312418146	4	4	4	4
16294.511251339445	4	3	3	3
16304.798190260746	4	4	4	4
16315.085129182047	4	4	4	4
16325.372068103345	4	4	4	4
16335.659007024646	4	4	4	4
16345.945945945947	4	4	4	4
16356.232884867246	4	3	3	3
16366.519823788547	4	4	4	4
16376.806762709848	4	4	4	4
16387.093701631147	4	4	4	4
16397.38064055245	4	4	4	4
16407.66757947375	4	4	4	4
16417.954518395047	4	3	3	3
16428.241457316348	4	4	4	4
16438.52839623765	4	4	4	4
16448.815335158946	4	4	4	4
16459.102274080247	4	4	4	4
16469.38921300155	4	4	4	4
16479.676151922846	4	3	3	3
16489.963090844147	4	4	4	4
16500.250029765448	4	4	4	4
16510.53696868675	4	4	4	4
16520.82390760805	4	4	4	4
16531.11084652935	4	4	4	4
16541.39778545065	4	3	3	3
16551.68472437195	4	4	4	4
16561.97166329325	4	4	4	4
16572.258602214548	4	4	4	4
16582.54554113585	4	4	4	4
16592.83248005715	4	4	4	4
16603.119418978447	4	3	3	3
16613.40635789975	4	4	4	4
16623.69329682105	4	4	4	4
16633.98023574235	4	4	4	4
16644.26717466365	4	4	4	4
16654.554113584953	4	4	4	4
16664.84105250625	4	3	3	3
16675.12799142755	4	4	4	4
16685.414930348852	4	4	4	4
16695.70186927015	4	4	4	4
16705.98880819145	4	4	4	4
16716.27574711275	4	4	4	4
16726.56268603405	4	3	3	3
16736.84962495535	4	4	4	4
16747.13656387665	4	4	4	4
