Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 695e77a43881273d823ab22e - minikube	Unknown Heuristic - Run None (Profile ?) 695e77a43881273d823ab22e - minikube-m02	Unknown Heuristic - Run None (Profile ?) 695e77a43881273d823ab22e - minikube-m03	Unknown Heuristic - Run None (Profile ?) 695e77a43881273d823ab22e - minikube-m04
8329.480330257406	3	3	3	3
8339.970859640602	3	3	3	3
8350.461389023798	3	3	3	3
8360.951918406994	3	3	3	3
8371.44244779019	3	3	2	2
8381.932977173385	3	3	3	3
8392.42350655658	3	3	3	3
8402.914035939777	3	3	3	3
8413.404565322973	3	3	3	3
8423.895094706168	3	3	3	3
8434.385624089364	3	3	2	2
8444.87615347256	3	3	3	3
8455.366682855754	3	3	3	3
8465.857212238952	3	3	3	3
8476.347741622147	3	3	3	3
8486.838271005343	3	3	3	3
8497.32880038854	3	3	2	2
8507.819329771733	3	3	3	3
8518.30985915493	3	3	3	3
8528.800388538126	3	3	3	3
8539.29091792132	3	3	3	3
8549.781447304516	3	3	3	3
8560.271976687713	3	3	2	2
8570.762506070907	3	3	3	3
8581.253035454105	3	3	3	3
8591.7435648373	3	3	3	3
8602.234094220496	3	3	3	3
8612.724623603692	3	3	3	3
8623.215152986886	3	3	2	2
8633.705682370082	3	3	3	3
8644.196211753278	3	3	3	3
8654.686741136475	3	3	3	3
8665.177270519669	3	3	3	3
8675.667799902865	3	3	3	3
8686.158329286061	3	3	2	2
8696.648858669258	3	3	3	3
8707.139388052454	3	3	3	3
8717.629917435648	3	3	3	3
8728.120446818844	3	3	3	3
8738.61097620204	3	3	3	3
8749.101505585235	3	3	2	2
8759.592034968431	3	3	3	3
8770.082564351627	3	3	3	3
8780.573093734822	3	3	3	3
8791.06362311802	3	3	3	3
8801.554152501214	3	3	3	3
8812.04468188441	3	3	2	2
8822.535211267606	3	3	3	3
8833.0257406508	3	3	3	3
8843.516270033997	3	3	3	3
8854.006799417193	3	3	3	3
8864.497328800388	3	3	3	3
8874.987858183584	3	3	2	2
8885.47838756678	3	3	3	3
8895.968916949976	3	3	3	3
8906.459446333172	3	3	3	3
8916.949975716367	3	3	3	3
8927.440505099563	3	3	3	3
8937.931034482759	3	3	2	2
8948.421563865953	3	3	3	3
8958.91209324915	3	3	3	3
8969.402622632346	3	3	3	3
8979.893152015542	3	3	3	3
8990.383681398736	3	3	3	3
9000.874210781933	3	3	2	2
9011.364740165129	3	3	3	3
9021.855269548325	3	3	3	3
9032.345798931521	3	3	3	3
9042.836328314716	3	3	3	3
9053.326857697912	3	3	3	3
9063.817387081108	3	3	2	2
9074.307916464302	3	3	3	3
9084.798445847498	3	3	3	3
9095.288975230695	3	3	3	3
9105.779504613889	3	3	3	3
9116.270033997087	3	3	3	3
9126.760563380281	3	3	2	2
9137.251092763478	3	3	3	3
9147.741622146674	3	3	3	3
9158.232151529868	3	3	3	3
9168.722680913064	3	3	3	3
9179.21321029626	3	3	3	3
9189.703739679455	3	3	2	2
9200.194269062651	3	3	3	3
9210.684798445847	3	3	3	3
9221.175327829043	3	3	3	3
9231.66585721224	3	3	3	3
9242.156386595434	3	3	3	3
9252.64691597863	3	3	2	2
9263.137445361826	3	3	3	3
9273.627974745023	3	3	3	3
9284.118504128217	3	3	3	3
9294.609033511413	3	3	3	3
9305.09956289461	3	3	3	3
9315.590092277804	3	3	2	2
9326.080621661002	3	3	3	3
9336.571151044196	3	3	3	3
9347.061680427392	3	3	3	3
9357.552209810588	3	3	3	3
9368.042739193783	3	3	3	3
9378.533268576979	3	3	2	2
9389.023797960175	3	3	3	3
9399.51432734337	3	3	3	3
9410.004856726566	3	3	3	3
9420.495386109762	3	3	3	3
9430.985915492956	3	3	3	3
9441.476444876154	3	3	2	2
9451.966974259349	3	3	3	3
9462.457503642545	3	3	3	3
9472.948033025741	3	3	3	3
9483.438562408935	3	3	3	3
9493.929091792132	3	3	3	3
9504.419621175328	3	3	2	2
9514.910150558524	3	3	3	3
9525.400679941718	3	3	3	3
9535.891209324915	3	3	3	3
9546.38173870811	3	3	3	3
9556.872268091307	3	3	3	3
9567.362797474503	3	3	2	2
9577.853326857698	3	3	3	3
9588.343856240894	3	3	3	3
9598.83438562409	3	3	3	3
9609.324915007284	3	3	3	3
9619.815444390482	3	3	3	3
9630.305973773677	3	3	2	2
9640.796503156871	3	3	3	3
9651.287032540069	3	3	3	3
9661.777561923263	3	3	3	3
9672.26809130646	3	3	3	3
9682.758620689656	3	3	3	3
9693.24915007285	3	3	2	2
9703.739679456046	3	3	3	3
9714.230208839243	3	3	3	3
9724.720738222437	3	3	3	3
9735.211267605635	3	3	3	3
9745.70179698883	3	3	3	3
9756.192326372025	3	3	2	2
9766.682855755222	3	3	3	3
9777.173385138416	3	3	3	3
9787.663914521612	3	3	3	3
9798.154443904808	3	3	3	3
9808.644973288005	3	3	3	3
9819.135502671199	3	3	2	2
9829.626032054395	3	3	3	3
9840.116561437591	3	3	3	3
9850.607090820786	3	3	3	3
9861.097620203984	3	3	3	3
9871.588149587178	3	3	3	3
9882.078678970374	3	3	2	2
9892.56920835357	3	3	3	3
9903.059737736765	3	3	3	3
9913.550267119961	3	3	3	3
9924.040796503157	3	3	3	3
9934.531325886352	3	3	3	3
9945.02185526955	3	3	2	2
9955.512384652744	3	3	3	3
9966.002914035938	3	3	3	3
9976.493443419136	3	3	3	3
9986.98397280233	3	3	3	3
9997.474502185527	3	3	3	3
10007.965031568723	3	3	2	2
10018.455560951918	3	3	3	3
10028.946090335114	3	3	3	3
10039.43661971831	3	3	3	3
10049.927149101506	3	3	3	3
10060.417678484702	3	3	3	3
10070.908207867897	3	3	2	2
10081.398737251093	3	3	3	3
10091.889266634289	3	3	3	3
10102.379796017485	3	3	3	3
10112.87032540068	3	3	3	3
10123.360854783876	3	3	3	3
10133.851384167072	3	3	2	2
10144.341913550266	3	3	3	3
10154.832442933463	3	3	3	3
10165.322972316659	3	3	3	3
10175.813501699855	3	3	3	3
10186.304031083051	3	3	3	3
10196.794560466245	3	3	2	2
10207.285089849442	3	3	3	3
10217.775619232638	3	3	3	3
10228.266148615832	3	3	3	3
10238.756677999028	3	3	3	3
10249.247207382225	3	3	3	3
10259.737736765419	3	3	2	2
10270.228266148617	3	3	3	3
10280.718795531811	3	3	3	3
10291.209324915008	3	3	3	3
10301.699854298204	3	3	3	3
10312.190383681398	3	3	3	3
10322.680913064594	3	3	2	2
10333.17144244779	3	3	3	3
10343.661971830985	3	3	3	3
10354.152501214181	3	3	3	3
10364.643030597377	3	3	3	3
10375.133559980573	3	3	3	3
10385.62408936377	3	3	2	2
10396.114618746964	3	3	3	3
10406.60514813016	3	3	3	3
10417.095677513356	3	3	3	3
10427.586206896553	3	3	3	3
10438.076736279747	3	3	3	3
10448.567265662943	3	3	2	2
10459.05779504614	3	3	3	3
10469.548324429334	3	3	3	3
10480.038853812532	3	3	3	3
10490.529383195726	3	3	3	3
10501.019912578922	3	3	3	3
10511.510441962118	3	3	2	2
10522.000971345313	3	3	3	3
10532.491500728509	3	3	3	3
10542.982030111705	3	3	3	3
10553.4725594949	3	3	3	3
10563.963088878096	3	3	3	3
10574.453618261292	3	3	2	2
10584.944147644486	3	3	3	3
10595.434677027684	3	3	3	3
10605.925206410879	3	3	3	3
10616.415735794075	3	3	3	3
10626.906265177271	3	3	3	3
10637.396794560465	3	3	2	2
10647.887323943662	3	3	3	3
10658.377853326858	3	3	3	3
10668.868382710054	3	3	3	3
10679.358912093248	3	3	3	3
10689.849441476445	3	3	3	3
10700.33997085964	3	3	2	2
10710.830500242837	3	3	3	3
10721.321029626033	3	3	3	3
10731.811559009227	3	3	3	3
10742.302088392424	3	3	3	3
10752.79261777562	3	3	3	3
10763.283147158814	3	3	2	2
10773.77367654201	3	3	3	3
10784.264205925207	3	3	3	3
10794.754735308401	3	3	3	3
10805.245264691597	3	3	3	3
10815.735794074793	3	3	3	3
10826.22632345799	3	3	2	2
10836.716852841184	3	3	3	3
10847.20738222438	3	3	3	3
10857.697911607576	3	3	3	3
10868.188440990773	3	3	3	3
10878.678970373967	3	3	3	3
10889.169499757163	3	3	2	2
10899.660029140361	3	3	3	3
10910.150558523554	3	3	3	3
10920.641087906752	3	3	3	3
10931.131617289948	3	3	3	3
10941.622146673142	3	3	3	3
10952.112676056338	3	3	2	2
10962.603205439535	3	3	3	3
10973.093734822729	3	3	3	3
10983.584264205925	3	3	3	3
10994.074793589121	3	3	3	3
11004.565322972318	3	3	3	3
11015.055852355512	3	3	2	2
11025.546381738708	3	3	3	3
11036.036911121904	3	3	3	3
11046.527440505099	3	3	3	3
11057.017969888295	3	3	3	3
11067.508499271491	3	3	3	3
11077.999028654685	3	3	2	2
11088.489558037882	3	3	3	3
11098.980087421078	3	3	3	3
11109.470616804276	3	3	3	3
11119.961146187468	3	3	3	3
11130.451675570666	3	3	3	3
11140.942204953863	3	3	2	2
11151.432734337057	3	3	3	3
11161.923263720253	3	3	3	3
11172.41379310345	3	3	3	3
11182.904322486644	3	3	3	3
11193.39485186984	3	3	3	3
11203.885381253036	3	3	2	2
11214.37591063623	3	3	3	3
11224.866440019427	3	3	3	3
11235.356969402623	3	3	3	3
11245.847498785819	3	3	3	3
11256.338028169013	3	3	3	3
11266.82855755221	3	3	2	2
11277.319086935406	3	3	3	3
11287.8096163186	3	3	3	3
11298.300145701796	3	3	3	3
11308.790675084992	3	3	3	3
11319.281204468187	3	3	3	3
11329.771733851383	3	3	2	2
11340.262263234581	3	3	3	3
11350.752792617777	3	3	3	3
11361.243322000972	3	3	3	3
11371.733851384168	3	3	3	3
11382.224380767364	3	3	3	3
11392.714910150558	3	3	2	2
11403.205439533755	3	3	3	3
11413.69596891695	3	3	3	3
11424.186498300145	3	3	3	3
11434.677027683341	3	3	3	3
11445.167557066537	3	3	3	3
11455.658086449732	3	3	2	2
11466.148615832928	3	3	3	3
11476.639145216124	3	3	3	3
11487.12967459932	3	3	3	3
11497.620203982515	3	3	3	3
11508.110733365711	3	3	3	3
11518.601262748909	3	3	2	2
11529.091792132102	3	3	3	3
11539.582321515298	3	3	3	3
11550.072850898496	3	3	3	3
11560.563380281688	3	3	3	3
11571.053909664886	3	3	3	3
11581.544439048082	3	3	2	2
11592.034968431279	3	3	3	3
11602.525497814473	3	3	3	3
11613.01602719767	3	3	3	3
11623.506556580865	3	3	3	3
11633.99708596406	3	3	3	3
11644.487615347256	3	3	2	2
11654.978144730452	3	3	3	3
11665.468674113647	3	3	3	3
11675.959203496843	3	3	3	3
11686.449732880039	3	3	3	3
11696.940262263233	3	3	3	3
11707.43079164643	3	3	2	2
11717.921321029626	3	3	3	3
11728.411850412824	3	3	3	3
11738.902379796016	3	3	3	3
11749.392909179214	3	3	3	3
11759.88343856241	3	3	3	3
11770.373967945603	3	3	2	2
11780.864497328801	3	3	3	3
11791.355026711997	3	3	3	3
11801.845556095192	3	3	3	3
11812.336085478388	3	3	3	3
11822.826614861584	3	3	3	3
11833.31714424478	3	3	2	2
11843.807673627975	3	3	3	3
11854.29820301117	3	3	3	3
11864.788732394367	3	3	3	3
11875.279261777561	3	3	3	3
11885.769791160757	3	3	3	3
11896.260320543954	3	3	2	2
11906.750849927148	3	3	3	3
11917.241379310344	3	3	3	3
11927.73190869354	3	3	3	3
11938.222438076735	3	3	3	3
11948.712967459931	3	3	3	3
11959.203496843129	3	3	2	2
11969.694026226325	3	3	3	3
11980.184555609518	3	3	3	3
11990.675084992716	3	3	3	3
12001.165614375912	3	3	3	3
12011.656143759106	3	3	3	3
12022.146673142302	3	3	2	2
12032.637202525499	3	3	3	3
12043.127731908693	3	3	3	3
12053.61826129189	3	3	3	3
12064.108790675085	3	3	3	3
12074.599320058282	3	3	3	3
12085.089849441476	3	3	2	2
12095.580378824672	3	3	3	3
12106.070908207868	3	3	3	3
12116.561437591063	3	3	3	3
12127.051966974259	3	3	3	3
12137.542496357455	3	3	3	3
12148.03302574065	3	3	2	2
12158.523555123846	3	3	3	3
12169.014084507044	3	3	3	3
12179.504613890236	3	3	3	3
12189.995143273434	3	3	3	3
12200.48567265663	3	3	3	3
12210.976202039827	3	3	2	2
12221.466731423021	3	3	3	3
12231.957260806217	3	3	3	3
12242.447790189413	3	3	3	3
12252.938319572608	3	3	3	3
12263.428848955804	3	3	3	3
12273.919378339	3	3	2	2
12284.409907722194	3	3	3	3
12294.90043710539	3	3	3	3
12305.390966488587	3	3	3	3
12315.881495871781	3	3	3	3
12326.372025254977	3	3	3	3
12336.862554638174	3	3	2	2
12347.35308402137	3	3	3	3
12357.843613404564	3	3	3	3
12368.33414278776	3	3	3	3
12378.824672170958	3	3	3	3
12389.315201554151	3	3	3	3
12399.805730937349	3	3	2	2
12410.296260320545	3	3	3	3
12420.78678970374	3	3	3	3
12431.277319086936	3	3	3	3
12441.767848470132	3	3	3	3
12452.258377853328	3	3	3	3
12462.748907236522	3	3	2	2
12473.239436619719	3	3	3	3
12483.729966002915	3	3	3	3
12494.22049538611	3	3	3	3
12504.711024769305	3	3	3	3
12515.201554152502	3	3	3	3
12525.692083535696	3	3	2	2
12536.182612918892	3	3	3	3
12546.673142302088	3	3	3	3
12557.163671685283	3	3	3	3
12567.654201068479	3	3	3	3
12578.144730451675	3	3	3	3
12588.635259834873	3	3	2	2
12599.125789218066	3	3	3	3
12609.616318601264	3	3	3	3
12620.10684798446	3	3	3	3
12630.597377367654	3	3	3	3
12641.08790675085	3	3	3	3
12651.578436134047	3	3	2	2
12662.068965517241	3	3	3	3
12672.559494900437	3	3	3	3
12683.050024283633	3	3	3	3
12693.54055366683	3	3	3	3
12704.031083050024	3	3	3	3
12714.52161243322	3	3	2	2
12725.012141816416	3	3	3	3
12735.50267119961	3	3	3	3
12745.993200582807	3	3	3	3
12756.483729966003	3	3	3	3
12766.974259349197	3	3	3	3
12777.464788732394	3	3	2	2
12787.95531811559	3	3	3	3
12798.445847498784	3	3	3	3
12808.93637688198	3	3	3	3
12819.426906265178	3	3	3	3
12829.917435648375	3	3	3	3
12840.407965031569	3	3	2	2
12850.898494414765	3	3	3	3
12861.389023797961	3	3	3	3
12871.879553181156	3	3	3	3
12882.370082564352	3	3	3	3
12892.860611947548	3	3	3	3
12903.351141330742	3	3	2	2
12913.841670713939	3	3	3	3
12924.332200097135	3	3	3	3
12934.822729480331	3	3	3	3
12945.313258863525	3	3	3	3
12955.803788246722	3	3	3	3
12966.294317629918	3	3	2	2
12976.784847013112	3	3	3	3
12987.275376396308	3	3	3	3
12997.765905779504	3	3	3	3
13008.256435162699	3	3	3	3
13018.746964545895	3	3	3	3
13029.237493929093	3	3	2	2
13039.728023312286	3	3	3	3
13050.218552695484	3	3	3	3
13060.70908207868	3	3	3	3
13071.199611461876	3	3	3	3
13081.69014084507	3	3	3	3
13092.180670228267	3	3	2	2
13102.671199611463	3	3	3	3
13113.161728994657	3	3	3	3
13123.652258377853	3	3	3	3
13134.14278776105	3	3	3	3
13144.633317144244	3	3	3	3
13155.12384652744	3	3	2	2
13165.614375910636	3	3	3	3
13176.104905293832	3	3	3	3
13186.595434677027	3	3	3	3
13197.085964060223	3	3	3	3
13207.57649344342	3	3	3	3
13218.067022826614	3	3	2	2
13228.55755220981	3	3	3	3
13239.048081593008	3	3	3	3
13249.5386109762	3	3	3	3
13260.029140359398	3	3	3	3
13270.519669742594	3	3	3	3
13281.010199125789	3	3	2	2
13291.500728508985	3	3	3	3
13301.991257892181	3	3	3	3
13312.481787275377	3	3	3	3
13322.972316658572	3	3	3	3
13333.462846041768	3	3	3	3
13343.953375424964	3	3	2	2
13354.443904808159	3	3	3	3
13364.934434191355	3	3	3	3
13375.424963574551	3	3	3	3
13385.915492957745	3	3	3	3
13396.406022340941	3	3	3	3
13406.896551724138	3	3	2	2
13417.387081107336	3	3	3	3
13427.877610490528	3	3	3	3
13438.368139873724	3	3	3	3
13448.858669256922	3	3	3	3
13459.349198640115	3	3	3	3
13469.839728023313	3	3	2	2
13480.33025740651	3	3	3	3
13490.820786789704	3	3	3	3
13501.3113161729	3	3	3	3
13511.801845556096	3	3	3	3
13522.29237493929	3	3	3	3
13532.782904322487	3	3	2	2
13543.273433705683	3	3	3	3
13553.763963088879	3	3	3	3
13564.254492472073	3	3	3	3
13574.74502185527	3	3	3	3
13585.235551238466	3	3	3	3
13595.72608062166	3	3	2	2
13606.216610004856	3	3	3	3
13616.707139388052	3	3	3	3
13627.197668771247	3	3	3	3
13637.688198154443	3	3	3	3
13648.178727537641	3	3	3	3
13658.669256920837	3	3	2	2
13669.15978630403	3	3	3	3
13679.650315687228	3	3	3	3
13690.140845070424	3	3	3	3
13700.631374453618	3	3	3	3
13711.121903836814	3	3	3	3
13721.61243322001	3	3	2	2
13732.102962603205	3	3	3	3
13742.593491986401	3	3	3	3
13753.084021369597	3	3	3	3
13763.574550752792	3	3	3	3
13774.065080135988	3	3	3	3
13784.555609519184	3	3	2	2
13795.04613890238	3	3	3	3
13805.536668285575	3	3	3	3
13816.02719766877	3	3	3	3
13826.517727051967	3	3	3	3
13837.008256435161	3	3	3	3
13847.498785818358	3	3	2	2
13857.989315201556	3	3	3	3
13868.479844584748	3	3	3	3
13878.970373967946	3	3	3	3
13889.460903351142	3	3	3	3
13899.951432734339	3	3	3	3
13910.441962117533	3	3	2	2
13920.93249150073	3	3	3	3
13931.423020883925	3	3	3	3
13941.91355026712	3	3	3	3
13952.404079650316	3	3	3	3
13962.894609033512	3	3	3	3
13973.385138416706	3	3	2	2
13983.875667799903	3	3	3	3
13994.366197183099	3	3	3	3
14004.856726566293	3	3	3	3
14015.34725594949	3	3	3	3
14025.837785332686	3	3	3	3
14036.328314715882	3	3	2	2
14046.818844099076	3	3	3	3
14057.309373482272	3	3	3	3
14067.79990286547	3	3	3	3
14078.290432248663	3	3	3	3
14088.780961631861	3	3	3	3
14099.271491015057	3	3	2	2
14109.76202039825	3	3	3	3
14120.252549781448	3	3	3	3
14130.743079164644	3	3	3	3
14141.23360854784	3	3	3	3
14151.724137931034	3	3	3	3
14162.21466731423	3	3	2	2
14172.705196697427	3	3	3	3
14183.195726080621	3	3	3	3
14193.686255463817	3	3	3	3
14204.176784847014	3	3	3	3
14214.667314230208	3	3	3	3
14225.157843613404	3	3	2	2
14235.6483729966	3	3	3	3
14246.138902379795	3	3	3	3
14256.62943176299	3	3	3	3
14267.119961146187	3	3	3	3
14277.610490529385	3	3	3	3
14288.101019912578	3	3	2	2
14298.591549295776	3	3	3	3
14309.082078678972	3	3	3	3
14319.572608062166	3	3	3	3
14330.063137445362	3	3	3	3
14340.553666828559	3	3	3	3
14351.044196211753	3	3	2	2
14361.53472559495	3	3	3	3
14372.025254978145	3	3	3	3
14382.515784361342	3	3	3	3
14393.006313744536	3	3	3	3
14403.496843127732	3	3	3	3
14413.987372510928	3	3	2	2
14424.477901894123	3	3	3	3
14434.968431277319	3	3	3	3
14445.458960660515	3	3	3	3
14455.94949004371	3	3	3	3
14466.440019426906	3	3	3	3
14476.930548810102	3	3	2	2
14487.421078193296	3	3	3	3
14497.911607576492	3	3	3	3
14508.40213695969	3	3	3	3
14518.892666342887	3	3	3	3
14529.38319572608	3	3	3	3
14539.873725109277	3	3	2	2
14550.364254492473	3	3	3	3
14560.854783875668	3	3	3	3
14571.345313258864	3	3	3	3
14581.83584264206	3	3	3	3
14592.326372025254	3	3	3	3
14602.81690140845	3	3	2	2
14613.307430791647	3	3	3	3
14623.797960174843	3	3	3	3
14634.288489558037	3	3	3	3
14644.779018941234	3	3	3	3
14655.26954832443	3	3	3	3
14665.760077707624	3	3	2	2
14676.25060709082	3	3	3	3
14686.741136474016	3	3	3	3
14697.23166585721	3	3	3	3
14707.722195240407	3	3	3	3
14718.212724623605	3	3	3	3
14728.703254006798	3	3	2	2
14739.193783389996	3	3	3	3
14749.684312773192	3	3	3	3
14760.174842156388	3	3	3	3
14770.665371539582	3	3	3	3
14781.155900922779	3	3	3	3
14791.646430305975	3	3	2	2
14802.136959689169	3	3	3	3
14812.627489072365	3	3	3	3
14823.118018455561	3	3	3	3
14833.608547838756	3	3	3	3
14844.099077221952	3	3	3	3
14854.589606605148	3	3	2	2
14865.080135988343	3	3	3	3
14875.570665371539	3	3	3	3
14886.061194754735	3	3	3	3
14896.551724137931	3	3	3	3
14907.042253521126	3	3	3	3
14917.532782904322	3	3	2	2
14928.02331228752	3	3	3	3
14938.513841670712	3	3	3	3
14949.00437105391	3	3	3	3
14959.494900437106	3	3	3	3
14969.9854298203	3	3	3	3
14980.475959203497	3	3	2	2
14990.966488586693	3	3	3	3
15001.45701796989	3	3	3	3
15011.947547353084	3	3	3	3
15022.43807673628	3	3	3	3
15032.928606119476	3	3	3	3
15043.41913550267	3	3	2	2
15053.909664885867	3	3	3	3
15064.400194269063	3	3	3	3
15074.890723652257	3	3	3	3
15085.381253035453	3	3	3	3
15095.87178241865	3	3	3	3
15106.362311801844	3	3	2	2
15116.85284118504	3	3	3	3
15127.343370568236	3	3	3	3
15137.833899951434	3	3	3	3
15148.324429334627	3	3	3	3
15158.814958717825	3	3	3	3
15169.305488101021	3	3	2	2
15179.796017484216	3	3	3	3
15190.286546867412	3	3	3	3
15200.777076250608	3	3	3	3
15211.267605633802	3	3	3	3
15221.758135016998	3	3	3	3
15232.248664400195	3	3	2	2
15242.73919378339	3	3	3	3
15253.229723166585	3	3	3	3
15263.720252549781	3	3	3	3
15274.210781932978	3	3	3	3
15284.701311316172	3	3	3	3
15295.191840699368	3	3	2	2
15305.682370082564	3	3	3	3
15316.172899465759	3	3	3	3
15326.663428848955	3	3	3	3
15337.153958232151	3	3	3	3
15347.644487615345	3	3	3	3
15358.135016998542	3	3	2	2
15368.62554638174	3	3	3	3
15379.116075764936	3	3	3	3
15389.60660514813	3	3	3	3
15400.097134531326	3	3	3	3
15410.587663914523	3	3	3	3
15421.078193297717	3	3	2	2
15431.568722680913	3	3	3	3
15442.05925206411	3	3	3	3
15452.549781447304	3	3	3	3
15463.0403108305	3	3	3	3
15473.530840213696	3	3	3	3
15484.021369596892	3	3	2	2
15494.511898980087	3	3	3	3
15505.002428363283	3	3	3	3
15515.492957746479	3	3	3	3
15525.983487129673	3	3	3	3
15536.47401651287	3	3	3	3
15546.964545896068	3	3	2	2
15557.45507527926	3	3	3	3
15567.945604662456	3	3	3	3
15578.436134045654	3	3	3	3
15588.926663428847	3	3	3	3
15599.417192812045	3	3	3	3
15609.907722195241	3	3	2	2
15620.398251578437	3	3	3	3
15630.888780961632	3	3	3	3
15641.379310344828	3	3	3	3
15651.869839728024	3	3	3	3
15662.360369111218	3	3	3	3
15672.850898494415	3	3	2	2
15683.34142787761	3	3	3	3
15693.831957260805	3	3	3	3
15704.322486644001	3	3	3	3
15714.813016027198	3	3	3	3
15725.303545410394	3	3	3	3
15735.794074793588	3	3	2	2
15746.284604176784	3	3	3	3
15756.775133559982	3	3	3	3
15767.265662943175	3	3	3	3
15777.756192326373	3	3	3	3
15788.24672170957	3	3	3	3
15798.737251092762	3	3	2	2
15809.22778047596	3	3	3	3
15819.718309859156	3	3	3	3
15830.20883924235	3	3	3	3
15840.699368625546	3	3	3	3
15851.189898008743	3	3	3	3
15861.680427391939	3	3	2	2
15872.170956775133	3	3	3	3
15882.66148615833	3	3	3	3
15893.152015541526	3	3	3	3
15903.64254492472	3	3	3	3
15914.133074307916	3	3	3	3
15924.623603691112	3	3	2	2
15935.114133074307	3	3	3	3
15945.604662457503	3	3	3	3
15956.095191840699	3	3	3	3
15966.585721223897	3	3	3	3
15977.07625060709	3	3	3	3
15987.566779990288	3	3	2	2
15998.057309373484	3	3	3	3
16008.547838756676	3	3	3	3
16019.038368139874	3	3	3	3
16029.52889752307	3	3	3	3
16040.019426906265	3	3	3	3
16050.509956289461	3	3	2	2
16061.000485672657	3	3	3	3
16071.491015055852	3	3	3	3
16081.981544439048	3	3	3	3
16092.472073822244	3	3	3	3
16102.96260320544	3	3	3	3
16113.453132588635	3	3	2	2
16123.94366197183	3	3	3	3
16134.434191355027	3	3	3	3
16144.924720738221	3	3	3	3
16155.415250121418	3	3	3	3
16165.905779504614	3	3	3	3
16176.396308887808	3	3	2	2
16186.886838271004	3	3	3	3
16197.377367654202	3	3	3	3
16207.867897037399	3	3	3	3
16218.358426420593	3	3	3	3
16228.848955803789	3	3	3	3
16239.339485186985	3	3	2	2
16249.83001457018	3	3	3	3
16260.320543953376	3	3	3	3
16270.811073336572	3	3	3	3
16281.301602719766	3	3	3	3
16291.792132102963	3	3	3	3
16302.282661486159	3	3	2	2
16312.773190869353	3	3	3	3
16323.26372025255	3	3	3	3
16333.754249635746	3	3	3	3
16344.244779018942	3	3	3	3
16354.735308402136	3	3	3	3
16365.225837785332	3	3	2	2
16375.716367168528	3	3	3	3
16386.206896551725	3	3	3	3
16396.69742593492	3	3	3	3
16407.187955318117	3	3	3	3
16417.67848470131	3	3	3	3
16428.169014084506	3	3	2	2
16438.659543467704	3	3	3	3
16449.150072850898	3	3	3	3
16459.640602234093	3	3	3	3
16470.13113161729	3	3	3	3
16480.621661000485	3	3	3	3
16491.11219038368	3	3	2	2
16501.602719766877	3	3	3	3
16512.093249150075	3	3	3	3
16522.583778533266	3	3	3	3
16533.074307916464	3	3	3	3
16543.564837299662	3	3	3	3
16554.055366682856	3	3	2	2
16564.54589606605	3	3	3	3
16575.03642544925	3	3	3	3
16585.526954832443	3	3	3	3
16596.017484215638	3	3	3	3
16606.508013598836	3	3	3	3
16616.99854298203	3	3	2	2
16627.489072365224	3	3	3	3
16637.979601748422	3	3	3	3
16648.470131131617	3	3	3	3
16658.96066051481	3	3	3	3
16669.45118989801	3	3	3	3
16679.941719281203	3	3	2	2
16690.4322486644	3	3	3	3
16700.922778047596	3	3	3	3
16711.41330743079	3	3	3	3
16721.903836813988	3	3	3	3
16732.394366197183	3	3	3	3
16742.88489558038	3	3	2	2
16753.375424963575	3	3	3	3
16763.86595434677	3	3	3	3
16774.356483729967	3	3	3	3
16784.84701311316	3	3	3	3
16795.337542496356	3	3	3	3
16805.828071879554	3	3	2	2
16816.31860126275	3	3	3	3
16826.809130645946	3	3	3	3
16837.29966002914	3	3	3	3
16847.790189412335	3	3	3	3
16858.280718795533	3	3	3	3
16868.771248178728	3	3	2	2
16879.261777561922	3	3	3	3
16889.75230694512	3	3	3	3
16900.242836328314	3	3	3	3
16910.73336571151	3	3	3	3
16921.223895094707	3	3	3	3
16931.714424477905	3	3	2	2
16942.204953861095	3	3	3	3
16952.695483244293	3	3	3	3
16963.18601262749	3	3	3	3
16973.676542010686	3	3	3	3
16984.16707139388	3	3	3	3
16994.65760077708	3	3	2	2
17005.148130160273	3	3	3	3
17015.638659543467	3	3	3	3
17026.129188926665	3	3	3	3
17036.61971830986	3	3	3	3
17047.110247693054	3	3	3	3
17057.60077707625	3	3	2	2
