Relative Time (Process)	Static Heuristic - Run None (Profile ?) 696115601f10a0f571a4b7f0 - minikube	Static Heuristic - Run None (Profile ?) 696115601f10a0f571a4b7f0 - minikube-m02	Static Heuristic - Run None (Profile ?) 696115601f10a0f571a4b7f0 - minikube-m03	Static Heuristic - Run None (Profile ?) 696115601f10a0f571a4b7f0 - minikube-m04
7914.6591310490985	3	3	3	3
7924.832214765101	3	3	3	3
7935.005298481102	3	3	2	2
7945.178382197104	3	3	3	3
7955.351465913105	3	3	3	3
7965.524549629105	3	3	3	3
7975.6976333451075	3	3	3	3
7985.870717061109	3	3	3	3
7996.043800777111	3	3	2	2
8006.216884493112	3	3	3	3
8016.389968209114	3	3	3	3
8026.563051925114	3	3	3	3
8036.736135641116	3	3	3	3
8046.909219357118	3	3	3	3
8057.082303073119	3	3	2	2
8067.255386789121	3	3	3	3
8077.428470505121	3	3	3	3
8087.601554221123	3	3	3	3
8097.774637937125	3	3	3	3
8107.947721653126	3	3	3	3
8118.120805369128	3	3	2	2
8128.293889085129	3	3	3	3
8138.4669728011295	3	3	3	3
8148.640056517132	3	3	3	3
8158.813140233133	3	3	3	3
8168.986223949135	3	3	3	3
8179.159307665136	3	3	2	2
8189.332391381138	3	3	3	3
8199.505475097138	3	3	3	3
8209.67855881314	3	3	3	3
8219.851642529142	3	3	3	3
8230.024726245143	3	3	3	3
8240.197809961144	3	3	2	2
8250.370893677145	3	3	3	3
8260.543977393147	3	3	3	3
8270.717061109148	3	3	3	3
8280.89014482515	3	3	3	3
8291.063228541152	3	3	3	3
8301.236312257153	3	3	2	2
8311.409395973154	3	3	3	3
8321.582479689156	3	3	3	3
8331.755563405157	3	3	3	3
8341.928647121158	3	3	3	3
8352.101730837161	3	3	3	3
8362.27481455316	3	3	2	2
8372.447898269162	3	3	3	3
8382.620981985165	3	3	3	3
8392.794065701166	3	3	3	3
8402.967149417167	3	3	3	3
8413.140233133168	3	3	3	3
8423.31331684917	3	3	2	2
8433.48640056517	3	3	3	3
8443.659484281172	3	3	3	3
8453.832567997175	3	3	3	3
8464.005651713176	3	3	3	3
8474.178735429177	3	3	3	3
8484.351819145179	3	3	2	2
8494.52490286118	3	3	3	3
8504.697986577181	3	3	3	3
8514.871070293182	3	3	3	3
8525.044154009185	3	3	3	3
8535.217237725185	3	3	3	3
8545.390321441188	3	3	2	2
8555.563405157189	3	3	3	3
8565.73648887319	3	3	3	3
8575.909572589191	3	3	3	3
8586.082656305192	3	3	3	3
8596.255740021194	3	3	3	3
8606.428823737195	3	3	2	2
8616.601907453196	3	3	3	3
8626.774991169199	3	3	3	3
8636.9480748852	3	3	3	3
8647.121158601201	3	3	3	3
8657.294242317203	3	3	3	3
8667.467326033204	3	3	2	2
8677.640409749205	3	3	3	3
8687.813493465206	3	3	3	3
8697.986577181207	3	3	3	3
8708.159660897209	3	3	3	3
8718.332744613212	3	3	3	3
8728.505828329213	3	3	2	2
8738.678912045214	3	3	3	3
8748.851995761215	3	3	3	3
8759.025079477216	3	3	3	3
8769.198163193218	3	3	3	3
8779.371246909219	3	3	3	3
8789.544330625222	3	3	2	2
8799.717414341223	3	3	3	3
8809.890498057222	3	3	3	3
8820.063581773225	3	3	3	3
8830.236665489227	3	3	3	3
8840.409749205228	3	3	3	3
8850.582832921229	3	3	2	2
8860.75591663723	3	3	3	3
8870.929000353231	3	3	3	3
8881.102084069233	3	3	3	3
8891.275167785236	3	3	3	3
8901.448251501237	3	3	3	3
8911.621335217238	3	3	2	2
8921.79441893324	3	3	3	3
8931.96750264924	3	3	3	3
8942.140586365242	3	3	3	3
8952.313670081243	3	3	3	3
8962.486753797246	3	3	3	3
8972.659837513247	3	3	2	2
8982.832921229246	3	3	3	3
8993.00600494525	3	3	3	3
9003.17908866125	3	3	3	3
9013.352172377252	3	3	3	3
9023.525256093253	3	3	3	3
9033.698339809256	3	3	2	2
9043.871423525256	3	3	3	3
9054.044507241257	3	3	3	3
9064.21759095726	3	3	3	3
9074.390674673261	3	3	3	3
9084.563758389262	3	3	3	3
9094.736842105263	3	3	2	2
9104.909925821265	3	3	3	3
9115.083009537266	3	3	3	3
9125.256093253267	3	3	3	3
9135.42917696927	3	3	3	3
9145.602260685271	3	3	3	3
9155.77534440127	3	3	2	2
9165.948428117274	3	3	3	3
9176.121511833275	3	3	3	3
9186.294595549276	3	3	3	3
9196.467679265277	3	3	3	3
9206.640762981278	3	3	3	3
9216.81384669728	3	3	2	2
9226.98693041328	3	3	3	3
9237.160014129284	3	3	3	3
9247.333097845285	3	3	3	3
9257.506181561286	3	3	3	3
9267.679265277287	3	3	3	3
9277.852348993289	3	3	2	2
9288.02543270929	3	3	3	3
9298.198516425291	3	3	3	3
9308.371600141294	3	3	3	3
9318.544683857293	3	3	3	3
9328.717767573295	3	3	3	3
9338.890851289298	3	3	2	2
9349.063935005299	3	3	3	3
9359.2370187213	3	3	3	3
9369.410102437301	3	3	3	3
9379.583186153302	3	3	3	3
9389.756269869304	3	3	3	3
9399.929353585305	3	3	2	2
9410.102437301308	3	3	3	3
9420.275521017309	3	3	3	3
9430.448604733308	3	3	3	3
9440.621688449311	3	3	3	3
9450.794772165313	3	3	3	3
9460.967855881314	3	3	2	2
9471.140939597315	3	3	3	3
9481.314023313318	3	3	3	3
9491.487107029317	3	3	3	3
9501.660190745319	3	3	3	3
9511.833274461322	3	3	3	3
9522.006358177323	3	3	2	2
9532.179441893324	3	3	3	3
9542.352525609325	3	3	3	3
9552.525609325327	3	3	3	3
9562.698693041328	3	3	3	3
9572.871776757329	3	3	3	3
9583.044860473332	3	3	2	2
9593.217944189333	3	3	3	3
9603.391027905333	3	3	3	3
9613.564111621336	3	3	3	3
9623.737195337337	3	3	3	3
9633.910279053338	3	3	3	3
9644.08336276934	3	3	2	2
9654.25644648534	3	3	3	3
9664.429530201342	3	3	3	3
9674.602613917343	3	3	3	3
9684.775697633346	3	3	3	3
9694.948781349347	3	3	3	3
9705.121865065348	3	3	2	2
9715.29494878135	3	3	3	3
9725.46803249735	3	3	3	3
9735.641116213352	3	3	3	3
9745.814199929353	3	3	3	3
9755.987283645356	3	3	3	3
9766.160367361355	3	3	2	2
9776.333451077357	3	3	3	3
9786.50653479336	3	3	3	3
9796.67961850936	3	3	3	3
9806.852702225362	3	3	3	3
9817.025785941363	3	3	3	3
9827.198869657364	3	3	2	2
9837.371953373366	3	3	3	3
9847.545037089367	3	3	3	3
9857.71812080537	3	3	3	3
9867.891204521371	3	3	3	3
9878.064288237372	3	3	3	3
9888.237371953373	3	3	2	2
9898.410455669375	3	3	3	3
9908.583539385376	3	3	3	3
9918.756623101377	3	3	3	3
9928.92970681738	3	3	3	3
9939.10279053338	3	3	3	3
9949.27587424938	3	3	2	2
9959.448957965384	3	3	3	3
9969.622041681385	3	3	3	3
9979.795125397386	3	3	3	3
9989.968209113387	3	3	3	3
10000.141292829388	3	3	3	3
10010.31437654539	3	3	2	2
10020.48746026139	3	3	3	3
10030.660543977394	3	3	3	3
10040.833627693395	3	3	3	3
10051.006711409396	3	3	3	3
10061.179795125398	3	3	3	3
10071.352878841399	3	3	2	2
10081.5259625574	3	3	3	3
10091.699046273401	3	3	3	3
10101.872129989404	3	3	3	3
10112.045213705404	3	3	3	3
10122.218297421407	3	3	3	3
10132.391381137408	3	3	2	2
10142.564464853409	3	3	3	3
10152.73754856941	3	3	3	3
10162.910632285411	3	3	3	3
10173.083716001413	3	3	3	3
10183.256799717414	3	3	3	3
10193.429883433417	3	3	2	2
10203.602967149418	3	3	3	3
10213.77605086542	3	3	3	3
10223.94913458142	3	3	3	3
10234.122218297422	3	3	3	3
10244.295302013423	3	3	3	3
10254.468385729424	3	3	2	2
10264.641469445425	3	3	3	3
10274.814553161426	3	3	3	3
10284.987636877428	3	3	3	3
10295.16072059343	3	3	3	3
10305.333804309432	3	3	3	3
10315.506888025433	3	3	2	2
10325.679971741434	3	3	3	3
10335.853055457435	3	3	3	3
10346.026139173437	3	3	3	3
10356.199222889438	3	3	3	3
10366.37230660544	3	3	3	3
10376.545390321442	3	3	2	2
10386.718474037441	3	3	3	3
10396.891557753444	3	3	3	3
10407.064641469446	3	3	3	3
10417.237725185447	3	3	3	3
10427.410808901448	3	3	3	3
10437.583892617451	3	3	2	2
10447.75697633345	3	3	3	3
10457.930060049452	3	3	3	3
10468.103143765455	3	3	3	3
10478.276227481456	3	3	3	3
10488.449311197457	3	3	3	3
10498.622394913458	3	3	2	2
10508.79547862946	3	3	3	3
10518.96856234546	3	3	3	3
10529.141646061462	3	3	3	3
10539.314729777465	3	3	3	3
10549.487813493466	3	3	3	3
10559.660897209465	3	3	2	2
10569.833980925468	3	3	3	3
10580.00706464147	3	3	3	3
10590.18014835747	3	3	3	3
10600.353232073472	3	3	3	3
10610.526315789473	3	3	3	3
10620.699399505475	3	3	2	2
10630.872483221476	3	3	3	3
10641.045566937479	3	3	3	3
10651.21865065348	3	3	3	3
10661.391734369481	3	3	3	3
10671.564818085482	3	3	3	3
10681.737901801484	3	3	2	2
10691.910985517485	3	3	3	3
10702.084069233486	3	3	3	3
10712.257152949489	3	3	3	3
10722.43023666549	3	3	3	3
10732.60332038149	3	3	3	3
10742.776404097493	3	3	2	2
10752.949487813494	3	3	3	3
10763.122571529495	3	3	3	3
10773.295655245496	3	3	3	3
10783.468738961497	3	3	3	3
10793.641822677499	3	3	3	3
10803.8149063935	3	3	2	2
10813.987990109501	3	3	3	3
10824.161073825504	3	3	3	3
10834.334157541503	3	3	3	3
10844.507241257506	3	3	3	3
10854.680324973508	3	3	3	3
10864.853408689507	3	3	2	2
10875.02649240551	3	3	3	3
10885.199576121511	3	3	3	3
10895.372659837514	3	3	3	3
10905.545743553514	3	3	3	3
10915.718827269517	3	3	3	3
10925.891910985518	3	3	2	2
10936.064994701517	3	3	3	3
10946.23807841752	3	3	3	3
10956.411162133521	3	3	3	3
10966.584245849524	3	3	3	3
10976.757329565524	3	3	3	3
10986.930413281525	3	3	2	2
10997.103496997528	3	3	3	3
11007.276580713527	3	3	3	3
11017.44966442953	3	3	3	3
11027.622748145532	3	3	3	3
11037.795831861531	3	3	3	3
11047.968915577534	3	3	2	2
11058.141999293535	3	3	3	3
11068.315083009538	3	3	3	3
11078.488166725538	3	3	3	3
11088.661250441539	3	3	3	3
11098.834334157542	3	3	3	3
11109.007417873541	3	3	2	2
11119.180501589544	3	3	3	3
11129.353585305545	3	3	3	3
11139.526669021549	3	3	3	3
11149.699752737548	3	3	3	3
11159.87283645355	3	3	3	3
11170.045920169552	3	3	2	2
11180.219003885552	3	3	3	3
11190.392087601555	3	3	3	3
11200.565171317556	3	3	3	3
11210.738255033557	3	3	3	3
11220.911338749558	3	3	3	3
11231.08442246556	3	3	2	2
11241.257506181562	3	3	3	3
11251.430589897562	3	3	3	3
11261.603673613563	3	3	3	3
11271.776757329566	3	3	3	3
11281.949841045567	3	3	3	3
11292.122924761568	3	3	2	2
11302.29600847757	3	3	3	3
11312.469092193573	3	3	3	3
11322.642175909572	3	3	3	3
11332.815259625573	3	3	3	3
11342.988343341576	3	3	3	3
11353.161427057576	3	3	2	2
11363.334510773579	3	3	3	3
11373.50759448958	3	3	3	3
11383.680678205581	3	3	3	3
11393.853761921582	3	3	3	3
11404.026845637583	3	3	3	3
11414.199929353586	3	3	2	2
11424.373013069586	3	3	3	3
11434.546096785587	3	3	3	3
11444.71918050159	3	3	3	3
11454.892264217591	3	3	3	3
11465.065347933592	3	3	3	3
11475.238431649594	3	3	2	2
11485.411515365595	3	3	3	3
11495.584599081596	3	3	3	3
11505.757682797597	3	3	3	3
11515.9307665136	3	3	3	3
11526.103850229601	3	3	3	3
11536.276933945603	3	3	2	2
11546.450017661604	3	3	3	3
11556.623101377605	3	3	3	3
11566.796185093606	3	3	3	3
11576.969268809607	3	3	3	3
11587.14235252561	3	3	3	3
11597.315436241612	3	3	2	2
11607.488519957611	3	3	3	3
11617.661603673614	3	3	3	3
11627.834687389615	3	3	3	3
11638.007771105616	3	3	3	3
11648.180854821618	3	3	3	3
11658.353938537619	3	3	2	2
11668.52702225362	3	3	3	3
11678.700105969621	3	3	3	3
11688.873189685624	3	3	3	3
11699.046273401626	3	3	3	3
11709.219357117625	3	3	3	3
11719.392440833628	3	3	2	2
11729.56552454963	3	3	3	3
11739.73860826563	3	3	3	3
11749.911691981632	3	3	3	3
11760.084775697635	3	3	3	3
11770.257859413636	3	3	3	3
11780.430943129635	3	3	2	2
11790.604026845638	3	3	3	3
11800.77711056164	3	3	3	3
11810.95019427764	3	3	3	3
11821.123277993642	3	3	3	3
11831.296361709643	3	3	3	3
11841.469445425646	3	3	2	2
11851.642529141645	3	3	3	3
11861.815612857648	3	3	3	3
11871.98869657365	3	3	3	3
11882.161780289649	3	3	3	3
11892.334864005652	3	3	3	3
11902.507947721653	3	3	2	2
11912.681031437656	3	3	3	3
11922.854115153656	3	3	3	3
11933.027198869657	3	3	3	3
11943.20028258566	3	3	3	3
11953.37336630166	3	3	3	3
11963.546450017662	3	3	2	2
11973.719533733663	3	3	3	3
11983.892617449665	3	3	3	3
11994.065701165666	3	3	3	3
12004.238784881667	3	3	3	3
12014.41186859767	3	3	3	3
12024.58495231367	3	3	2	2
12034.758036029672	3	3	3	3
12044.931119745674	3	3	3	3
12055.104203461673	3	3	3	3
12065.277287177676	3	3	3	3
12075.450370893677	3	3	3	3
12085.62345460968	3	3	2	2
12095.79653832568	3	3	3	3
12105.96962204168	3	3	3	3
12116.142705757684	3	3	3	3
12126.315789473683	3	3	3	3
12136.488873189686	3	3	3	3
12146.661956905687	3	3	2	2
12156.83504062169	3	3	3	3
12167.00812433769	3	3	3	3
12177.181208053691	3	3	3	3
12187.354291769694	3	3	3	3
12197.527375485693	3	3	3	3
12207.700459201697	3	3	2	2
12217.873542917698	3	3	3	3
12228.046626633697	3	3	3	3
12238.2197103497	3	3	3	3
12248.392794065701	3	3	3	3
12258.565877781704	3	3	3	3
12268.738961497704	3	3	2	2
12278.912045213705	3	3	3	3
12289.085128929708	3	3	3	3
12299.258212645707	3	3	3	3
12309.43129636171	3	3	3	3
12319.604380077712	3	3	3	3
12329.777463793711	3	3	2	2
12339.950547509714	3	3	3	3
12350.123631225715	3	3	3	3
12360.296714941718	3	3	3	3
12370.469798657718	3	3	3	3
12380.64288237372	3	3	3	3
12390.815966089722	3	3	2	2
12400.989049805721	3	3	3	3
12411.162133521724	3	3	3	3
12421.335217237725	3	3	3	3
12431.508300953728	3	3	3	3
12441.681384669728	3	3	3	3
12451.854468385729	3	3	2	2
12462.027552101732	3	3	3	3
12472.200635817731	3	3	3	3
12482.373719533734	3	3	3	3
12492.546803249736	3	3	3	3
12502.719886965735	3	3	3	3
12512.892970681738	3	3	2	2
12523.06605439774	3	3	3	3
12533.239138113742	3	3	3	3
12543.412221829742	3	3	3	3
12553.585305545743	3	3	3	3
12563.758389261746	3	3	3	3
12573.931472977745	3	3	2	2
12584.104556693748	3	3	3	3
12594.27764040975	3	3	3	3
12604.450724125752	3	3	3	3
12614.623807841752	3	3	3	3
12624.796891557753	3	3	3	3
12634.969975273756	3	3	2	2
12645.143058989755	3	3	3	3
12655.316142705758	3	3	3	3
12665.48922642176	3	3	3	3
12675.662310137759	3	3	3	3
12685.835393853762	3	3	3	3
12696.008477569763	3	3	2	2
12706.181561285766	3	3	3	3
12716.354645001766	3	3	3	3
12726.527728717767	3	3	3	3
12736.70081243377	3	3	3	3
12746.87389614977	3	3	3	3
12757.046979865772	3	3	2	2
12767.220063581774	3	3	3	3
12777.393147297773	3	3	3	3
12787.566231013776	3	3	3	3
12797.739314729777	3	3	3	3
12807.91239844578	3	3	3	3
12818.08548216178	3	3	2	2
12828.258565877783	3	3	3	3
12838.431649593784	3	3	3	3
12848.604733309783	3	3	3	3
12858.777817025786	3	3	3	3
12868.950900741787	3	3	3	3
12879.12398445779	3	3	2	2
12889.29706817379	3	3	3	3
12899.470151889791	3	3	3	3
12909.643235605794	3	3	3	3
12919.816319321793	3	3	3	3
12929.989403037796	3	3	3	3
12940.162486753798	3	3	2	2
12950.335570469797	3	3	3	3
12960.5086541858	3	3	3	3
12970.681737901801	3	3	3	3
12980.854821617804	3	3	3	3
12991.027905333804	3	3	3	3
13001.200989049807	3	3	2	2
13011.374072765808	3	3	3	3
13021.547156481807	3	3	3	3
13031.72024019781	3	3	3	3
13041.893323913811	3	3	3	3
13052.066407629814	3	3	3	3
13062.239491345814	3	3	2	2
13072.412575061815	3	3	3	3
13082.585658777818	3	3	3	3
13092.758742493817	3	3	3	3
13102.93182620982	3	3	3	3
13113.104909925822	3	3	3	3
13123.277993641821	3	3	2	2
13133.451077357824	3	3	3	3
13143.624161073825	3	3	3	3
13153.797244789828	3	3	3	3
13163.970328505828	3	3	3	3
13174.143412221829	3	3	3	3
13184.316495937832	3	3	2	2
13194.489579653831	3	3	3	3
13204.662663369834	3	3	3	3
13214.835747085835	3	3	3	3
13225.008830801838	3	3	3	3
13235.181914517838	3	3	3	3
13245.354998233839	3	3	2	2
13255.528081949842	3	3	3	3
13265.701165665841	3	3	3	3
13275.874249381844	3	3	3	3
13286.047333097846	3	3	3	3
13296.220416813845	3	3	3	3
13306.393500529848	3	3	2	2
13316.56658424585	3	3	3	3
13326.739667961852	3	3	3	3
13336.912751677852	3	3	3	3
13347.085835393853	3	3	3	3
13357.258919109856	3	3	3	3
13367.432002825855	3	3	2	2
13377.605086541858	3	3	3	3
13387.77817025786	3	3	3	3
13397.951253973859	3	3	3	3
13408.124337689862	3	3	3	3
13418.297421405863	3	3	3	3
13428.470505121866	3	3	2	2
13438.643588837866	3	3	3	3
13448.816672553869	3	3	3	3
13458.98975626987	3	3	3	3
13469.16283998587	3	3	3	3
13479.335923701872	3	3	3	3
13489.509007417873	3	3	2	2
13499.682091133876	3	3	3	3
13509.855174849876	3	3	3	3
13520.028258565877	3	3	3	3
13530.20134228188	3	3	3	3
13540.37442599788	3	3	3	3
13550.547509713882	3	3	2	2
13560.720593429884	3	3	3	3
13570.893677145883	3	3	3	3
13581.066760861886	3	3	3	3
13591.239844577887	3	3	3	3
13601.41292829389	3	3	3	3
13611.58601200989	3	3	2	2
13621.75909572589	3	3	3	3
13631.932179441894	3	3	3	3
13642.105263157893	3	3	3	3
13652.278346873896	3	3	3	3
13662.451430589897	3	3	3	3
13672.6245143059	3	3	2	2
13682.7975980219	3	3	3	3
13692.970681737901	3	3	3	3
13703.143765453904	3	3	3	3
13713.316849169903	3	3	3	3
13723.489932885906	3	3	3	3
13733.663016601908	3	3	2	2
13743.836100317907	3	3	3	3
13754.00918403391	3	3	3	3
13764.182267749911	3	3	3	3
13774.355351465914	3	3	3	3
13784.528435181914	3	3	3	3
13794.701518897915	3	3	2	2
13804.874602613918	3	3	3	3
13815.047686329917	3	3	3	3
13825.22077004592	3	3	3	3
13835.393853761921	3	3	3	3
13845.566937477925	3	3	3	3
13855.740021193924	3	3	2	2
13865.913104909925	3	3	3	3
13876.086188625928	3	3	3	3
13886.259272341927	3	3	3	3
13896.43235605793	3	3	3	3
13906.605439773932	3	3	3	3
13916.778523489931	3	3	2	2
13926.951607205934	3	3	3	3
13937.124690921935	3	3	3	3
13947.297774637938	3	3	3	3
13957.470858353938	3	3	3	3
13967.643942069939	3	3	3	3
13977.817025785942	3	3	2	2
13987.990109501941	3	3	3	3
13998.163193217944	3	3	3	3
14008.336276933946	3	3	3	3
14018.509360649947	3	3	3	3
14028.682444365948	3	3	3	3
14038.85552808195	3	3	2	2
14049.028611797952	3	3	3	3
14059.201695513952	3	3	3	3
14069.374779229955	3	3	3	3
14079.547862945956	3	3	3	3
14089.720946661957	3	3	3	3
14099.894030377958	3	3	2	2
14110.06711409396	3	3	3	3
14120.240197809962	3	3	3	3
14130.413281525962	3	3	3	3
14140.586365241963	3	3	3	3
14150.759448957966	3	3	3	3
14160.932532673965	3	3	2	2
14171.105616389968	3	3	3	3
14181.27870010597	3	3	3	3
14191.45178382197	3	3	3	3
14201.624867537972	3	3	3	3
14211.797951253973	3	3	3	3
14221.971034969976	3	3	2	2
14232.144118685976	3	3	3	3
14242.317202401977	3	3	3	3
14252.49028611798	3	3	3	3
14262.663369833981	3	3	3	3
14272.836453549982	3	3	3	3
14283.009537265983	3	3	2	2
14293.182620981986	3	3	3	3
14303.355704697986	3	3	3	3
14313.528788413987	3	3	3	3
14323.70187212999	3	3	3	3
14333.874955845991	3	3	3	3
14344.048039561992	3	3	2	2
14354.221123277994	3	3	3	3
14364.394206993995	3	3	3	3
14374.567290709996	3	3	3	3
14384.740374425997	3	3	3	3
14394.913458142	3	3	3	3
14405.086541858002	3	3	2	2
14415.259625574	3	3	3	3
14425.432709290004	3	3	3	3
14435.605793006005	3	3	3	3
14445.778876722006	3	3	3	3
14455.951960438008	3	3	3	3
14466.125044154009	3	3	2	2
14476.29812787001	3	3	3	3
14486.471211586011	3	3	3	3
14496.644295302014	3	3	3	3
14506.817379018015	3	3	3	3
14516.990462734017	3	3	3	3
14527.163546450018	3	3	2	2
14537.336630166019	3	3	3	3
14547.50971388202	3	3	3	3
14557.682797598021	3	3	3	3
14567.855881314024	3	3	3	3
14578.028965030026	3	3	3	3
14588.202048746025	3	3	2	2
14598.375132462028	3	3	3	3
14608.54821617803	3	3	3	3
14618.72129989403	3	3	3	3
14628.894383610032	3	3	3	3
14639.067467326033	3	3	3	3
14649.240551042036	3	3	2	2
14659.413634758035	3	3	3	3
14669.586718474038	3	3	3	3
14679.75980219004	3	3	3	3
14689.93288590604	3	3	3	3
14700.105969622042	3	3	3	3
14710.279053338043	3	3	2	2
14720.452137054046	3	3	3	3
14730.625220770045	3	3	3	3
14740.798304486048	3	3	3	3
14750.97138820205	3	3	3	3
14761.144471918049	3	3	3	3
14771.317555634052	3	3	2	2
14781.490639350053	3	3	3	3
14791.663723066054	3	3	3	3
14801.836806782056	3	3	3	3
14812.009890498057	3	3	3	3
14822.18297421406	3	3	3	3
14832.35605793006	3	3	2	2
14842.529141646062	3	3	3	3
14852.702225362063	3	3	3	3
14862.875309078063	3	3	3	3
14873.048392794066	3	3	3	3
14883.221476510067	3	3	3	3
14893.39456022607	3	3	2	2
14903.56764394207	3	3	3	3
14913.740727658073	3	3	3	3
14923.913811374074	3	3	3	3
14934.086895090073	3	3	3	3
14944.259978806076	3	3	3	3
14954.433062522077	3	3	2	2
14964.60614623808	3	3	3	3
14974.77922995408	3	3	3	3
14984.952313670081	3	3	3	3
14995.125397386084	3	3	3	3
15005.298481102083	3	3	3	3
15015.471564818086	3	3	2	2
15025.644648534088	3	3	3	3
15035.817732250087	3	3	3	3
15045.99081596609	3	3	3	3
15056.163899682091	3	3	3	3
15066.336983398094	3	3	3	3
15076.510067114094	3	3	2	2
15086.683150830095	3	3	3	3
15096.856234546098	3	3	3	3
15107.029318262097	3	3	3	3
15117.2024019781	3	3	3	3
15127.375485694101	3	3	3	3
15137.548569410104	3	3	2	2
15147.721653126104	3	3	3	3
15157.894736842105	3	3	3	3
15168.067820558108	3	3	3	3
15178.240904274107	3	3	3	3
15188.41398799011	3	3	3	3
15198.587071706112	3	3	2	2
15208.760155422111	3	3	3	3
15218.933239138114	3	3	3	3
15229.106322854115	3	3	3	3
15239.279406570118	3	3	3	3
15249.452490286118	3	3	3	3
15259.625574002119	3	3	2	2
15269.798657718122	3	3	3	3
15279.971741434121	3	3	3	3
15290.144825150124	3	3	3	3
15300.317908866125	3	3	3	3
15310.490992582125	3	3	3	3
15320.664076298128	3	3	2	2
15330.837160014129	3	3	3	3
15341.010243730132	3	3	3	3
15351.183327446131	3	3	3	3
15361.356411162134	3	3	3	3
15371.529494878136	3	3	3	3
15381.702578594135	3	3	2	2
15391.875662310138	3	3	3	3
15402.04874602614	3	3	3	3
15412.221829742142	3	3	3	3
15422.394913458142	3	3	3	3
15432.567997174143	3	3	3	3
15442.741080890146	3	3	2	2
15452.914164606145	3	3	3	3
15463.087248322148	3	3	3	3
15473.26033203815	3	3	3	3
15483.433415754149	3	3	3	3
15493.606499470152	3	3	3	3
15503.779583186153	3	3	2	2
15513.952666902156	3	3	3	3
15524.125750618156	3	3	3	3
15534.298834334159	3	3	3	3
15544.47191805016	3	3	3	3
15554.64500176616	3	3	3	3
15564.818085482162	3	3	2	2
15574.991169198163	3	3	3	3
15585.164252914166	3	3	3	3
15595.337336630166	3	3	3	3
15605.510420346167	3	3	3	3
15615.68350406217	3	3	3	3
15625.85658777817	3	3	2	2
15636.029671494172	3	3	3	3
15646.202755210174	3	3	3	3
15656.375838926173	3	3	3	3
15666.548922642176	3	3	3	3
15676.722006358177	3	3	3	3
15686.89509007418	3	3	2	2
15697.06817379018	3	3	3	3
15707.24125750618	3	3	3	3
15717.414341222184	3	3	3	3
15727.587424938183	3	3	3	3
15737.760508654186	3	3	3	3
15747.933592370187	3	3	2	2
15758.10667608619	3	3	3	3
15768.27975980219	3	3	3	3
15778.452843518191	3	3	3	3
15788.625927234194	3	3	3	3
15798.799010950193	3	3	3	3
15808.972094666196	3	3	2	2
15819.145178382198	3	3	3	3
15829.318262098197	3	3	3	3
15839.4913458142	3	3	3	3
15849.664429530201	3	3	3	3
15859.837513246204	3	3	3	3
15870.010596962204	3	3	2	2
15880.183680678205	3	3	3	3
15890.356764394208	3	3	3	3
15900.529848110207	3	3	3	3
15910.70293182621	3	3	3	3
15920.876015542211	3	3	3	3
15931.04909925821	3	3	2	2
15941.222182974214	3	3	3	3
15951.395266690215	3	3	3	3
15961.568350406218	3	3	3	3
15971.741434122217	3	3	3	3
15981.91451783822	3	3	3	3
15992.087601554222	3	3	2	2
16002.260685270221	3	3	3	3
16012.433768986224	3	3	3	3
16022.606852702225	3	3	3	3
16032.779936418228	3	3	3	3
16042.953020134228	3	3	3	3
16053.126103850229	3	3	2	2
16063.299187566232	3	3	3	3
16073.472271282231	3	3	3	3
16083.645354998234	3	3	3	3
16093.818438714236	3	3	3	3
16103.991522430235	3	3	3	3
16114.164606146238	3	3	2	2
16124.33768986224	3	3	3	3
16134.510773578242	3	3	3	3
16144.683857294242	3	3	3	3
16154.856941010243	3	3	3	3
16165.030024726246	3	3	3	3
16175.203108442245	3	3	2	2
16185.376192158248	3	3	3	3
16195.54927587425	3	3	3	3
16205.722359590252	3	3	3	3
16215.895443306252	3	3	3	3
16226.068527022253	3	3	3	3
16236.241610738256	3	3	2	2
16246.414694454255	3	3	3	3
16256.587778170258	3	3	3	3
16266.76086188626	3	3	3	3
16276.933945602259	3	3	3	3
16287.107029318262	3	3	3	3
16297.280113034263	3	3	2	2
16307.453196750266	3	3	3	3
16317.626280466266	3	3	3	3
16327.799364182267	3	3	3	3
16337.97244789827	3	3	3	3
16348.14553161427	3	3	3	3
16358.318615330272	3	3	2	2
16368.491699046273	3	3	3	3
16378.664782762276	3	3	3	3
16388.837866478276	3	3	3	3
16399.010950194275	3	3	3	3
16409.18403391028	3	3	3	3
16419.35711762628	3	3	2	2
16429.530201342284	3	3	3	3
16439.703285058284	3	3	3	3
16449.876368774283	3	3	3	3
16460.049452490286	3	3	3	3
16470.222536206285	3	3	3	3
16480.39561992229	3	3	2	2
16490.56870363829	3	3	3	3
16500.74178735429	3	3	3	3
16510.914871070294	3	3	3	3
16521.087954786293	3	3	3	3
16531.261038502296	3	3	3	3
16541.434122218296	3	3	2	2
16551.6072059343	3	3	3	3
16561.7802896503	3	3	3	3
16571.9533733663	3	3	3	3
