Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 695c73f648d10596ad0b15e9 - minikube	Unknown Heuristic - Run None (Profile ?) 695c73f648d10596ad0b15e9 - minikube-m02	Unknown Heuristic - Run None (Profile ?) 695c73f648d10596ad0b15e9 - minikube-m03	Unknown Heuristic - Run None (Profile ?) 695c73f648d10596ad0b15e9 - minikube-m04
41771.7999999895	4	3	3	3
41781.99999998954	4	4	4	4
41792.179999989574	4	4	4	4
41802.35999998961	4	4	4	4
41812.53999998965	4	4	4	4
41822.719999989684	4	4	4	4
41822.92999998973	4	3	3	3
41833.12999998977	4	4	4	4
41843.309999989804	4	4	4	4
41853.48999998984	4	4	4	4
41863.66999998988	4	4	4	4
41873.849999989914	4	4	4	4
41874.05999998996	4	3	3	3
41884.25999999	4	4	4	4
41894.439999990034	4	4	4	4
41904.61999999007	4	4	4	4
41914.79999999011	4	4	4	4
41924.979999990144	4	4	4	4
41925.19999999019	4	3	3	3
41935.39999999023	4	4	4	4
41945.57999999027	4	4	4	4
41955.7599999903	4	4	4	4
41965.93999999034	4	4	4	4
41976.11999999038	4	4	4	4
41976.32999999042	4	3	3	3
41986.52999999046	4	4	4	4
41996.7099999905	4	4	4	4
42006.88999999053	4	4	4	4
42017.06999999057	4	4	4	4
42027.24999999061	4	4	4	4
42027.45999999065	4	3	3	3
42037.65999999069	4	4	4	4
42047.83999999073	4	4	4	4
42058.01999999076	4	4	4	4
42068.1999999908	4	4	4	4
42078.37999999084	4	4	4	4
42078.58999999088	4	3	3	3
42088.78999999092	4	4	4	4
42098.96999999096	4	4	4	4
42109.149999990994	4	4	4	4
42119.32999999103	4	4	4	4
42129.50999999107	4	4	4	4
42129.71999999111	4	3	3	3
42139.91999999115	4	4	4	4
42150.09999999119	4	4	4	4
42160.279999991224	4	4	4	4
42170.45999999126	4	4	4	4
42180.6399999913	4	4	4	4
42180.84999999134	4	3	3	3
42191.04999999138	4	4	4	4
42201.22999999142	4	4	4	4
42211.409999991454	4	4	4	4
42221.58999999149	4	4	4	4
42231.76999999153	4	4	4	4
42231.97999999157	4	3	3	3
42242.17999999161	4	4	4	4
42252.35999999165	4	4	4	4
42262.539999991684	4	4	4	4
42272.71999999172	4	4	4	4
42282.89999999176	4	4	4	4
42283.1099999918	4	3	3	3
42293.29999999184	4	4	4	4
42303.479999991876	4	4	4	4
42313.65999999191	4	4	4	4
42323.83999999195	4	4	4	4
42334.019999991986	4	4	4	4
42334.22999999203	4	3	3	3
42344.41999999207	4	4	4	4
42354.599999992104	4	4	4	4
42364.77999999214	4	4	4	4
42374.95999999218	4	4	4	4
42385.139999992214	4	4	4	4
42385.34999999226	4	3	3	3
42395.539999992296	4	4	4	4
42405.71999999233	4	4	4	4
42415.89999999237	4	4	4	4
42426.079999992406	4	4	4	4
42436.25999999244	4	4	4	4
42436.47999999249	4	3	3	3
42446.67999999253	4	4	4	4
42456.859999992565	4	4	4	4
42467.0399999926	4	4	4	4
42477.21999999264	4	4	4	4
42487.399999992675	4	4	4	4
42487.60999999272	4	3	3	3
42497.80999999276	4	4	4	4
42507.989999992795	4	4	4	4
42518.16999999283	4	4	4	4
42528.34999999287	4	4	4	4
42538.529999992905	4	4	4	4
42538.73999999295	4	3	3	3
42548.93999999299	4	4	4	4
42559.119999993025	4	4	4	4
42569.29999999306	4	4	4	4
42579.4799999931	4	4	4	4
42589.659999993135	4	4	4	4
42589.86999999318	4	3	3	3
42600.06999999322	4	4	4	4
42610.249999993255	4	4	4	4
42620.42999999329	4	4	4	4
42630.60999999333	4	4	4	4
42640.789999993365	4	4	4	4
42640.99999999341	4	3	3	3
42651.19999999345	4	4	4	4
42661.379999993485	4	4	4	4
42671.55999999352	4	4	4	4
42681.73999999356	4	4	4	4
42691.919999993595	4	4	4	4
42692.12999999364	4	3	3	3
42702.32999999368	4	4	4	4
42712.509999993716	4	4	4	4
42722.68999999375	4	4	4	4
42732.86999999379	4	4	4	4
42743.049999993826	4	4	4	4
42743.25999999387	4	3	3	3
42753.45999999391	4	4	4	4
42763.639999993946	4	4	4	4
42773.81999999398	4	4	4	4
42783.99999999402	4	4	4	4
42794.179999994056	4	4	4	4
42794.3899999941	4	3	3	3
42804.58999999414	4	4	4	4
42814.769999994176	4	4	4	4
42824.94999999421	4	4	4	4
42835.12999999425	4	4	4	4
42845.309999994286	4	4	4	4
42845.51999999433	4	3	3	3
42855.71999999437	4	4	4	4
42865.899999994406	4	4	4	4
42876.07999999444	4	4	4	4
42886.25999999448	4	4	4	4
42896.439999994516	4	4	4	4
42896.64999999456	4	3	3	3
42906.8499999946	4	4	4	4
42917.02999999464	4	4	4	4
42927.20999999467	4	4	4	4
42937.38999999471	4	4	4	4
42947.56999999475	4	4	4	4
42947.78999999479	4	3	3	3
42957.98999999483	4	4	4	4
42968.16999999487	4	4	4	4
42978.349999994905	4	4	4	4
42988.52999999494	4	4	4	4
42998.70999999498	4	4	4	4
42998.91999999502	4	3	3	3
43009.11999999506	4	4	4	4
43019.2999999951	4	4	4	4
43029.479999995136	4	4	4	4
43039.65999999517	4	4	4	4
43049.83999999521	4	4	4	4
43050.04999999525	4	3	3	3
43060.23999999529	4	4	4	4
43070.41999999533	4	4	4	4
43080.599999995364	4	4	4	4
43090.7799999954	4	4	4	4
43100.95999999544	4	4	4	4
43101.16999999548	4	3	3	3
43111.35999999552	4	4	4	4
43121.539999995555	4	4	4	4
43131.71999999559	4	4	4	4
43141.89999999563	4	4	4	4
43152.079999995665	4	4	4	4
43152.28999999571	4	3	3	3
43162.47999999575	4	4	4	4
43172.65999999578	4	4	4	4
43182.83999999582	4	4	4	4
43193.01999999586	4	4	4	4
43203.19999999589	4	4	4	4
43203.409999995936	4	3	3	3
43213.60999999598	4	4	4	4
43223.789999996014	4	4	4	4
43233.96999999605	4	4	4	4
43244.14999999609	4	4	4	4
43254.329999996124	4	4	4	4
43254.53999999617	4	3	3	3
43264.73999999621	4	4	4	4
43274.919999996244	4	4	4	4
43285.09999999628	4	4	4	4
43295.27999999632	4	4	4	4
43305.459999996354	4	4	4	4
43305.6699999964	4	3	3	3
43315.86999999644	4	4	4	4
43326.049999996474	4	4	4	4
43336.22999999651	4	4	4	4
43346.40999999655	4	4	4	4
43356.589999996584	4	4	4	4
43356.79999999663	4	3	3	3
43366.989999996666	4	4	4	4
43377.1699999967	4	4	4	4
43387.34999999674	4	4	4	4
43397.529999996776	4	4	4	4
43407.70999999681	4	4	4	4
43407.919999996855	4	3	3	3
43418.109999996894	4	4	4	4
43428.28999999693	4	4	4	4
43438.46999999697	4	4	4	4
43448.649999997004	4	4	4	4
43458.82999999704	4	4	4	4
43459.049999997085	4	3	3	3
43469.249999997126	4	4	4	4
43479.42999999716	4	4	4	4
43489.6099999972	4	4	4	4
43499.789999997236	4	4	4	4
43509.96999999727	4	4	4	4
43510.179999997315	4	3	3	3
43520.379999997356	4	4	4	4
43530.55999999739	4	4	4	4
43540.73999999743	4	4	4	4
43550.919999997466	4	4	4	4
43561.0999999975	4	4	4	4
43561.309999997546	4	3	3	3
43571.499999997584	4	4	4	4
43581.67999999762	4	4	4	4
43591.85999999766	4	4	4	4
43602.039999997694	4	4	4	4
43612.21999999773	4	4	4	4
43612.429999997774	4	3	3	3
43622.61999999781	4	4	4	4
43632.79999999785	4	4	4	4
43642.979999997886	4	4	4	4
43653.15999999792	4	4	4	4
43663.33999999796	4	4	4	4
43663.549999998	4	3	3	3
43673.74999999804	4	4	4	4
43683.92999999808	4	4	4	4
43694.109999998116	4	4	4	4
43704.28999999815	4	4	4	4
43714.46999999819	4	4	4	4
43714.67999999823	4	3	3	3
43724.87999999827	4	4	4	4
43735.05999999831	4	4	4	4
43745.239999998346	4	4	4	4
43755.41999999838	4	4	4	4
43765.59999999842	4	4	4	4
43765.80999999846	4	3	3	3
43775.9999999985	4	4	4	4
43786.17999999854	4	4	4	4
43796.359999998574	4	4	4	4
43806.53999999861	4	4	4	4
43816.71999999865	4	4	4	4
43816.92999999869	4	3	3	3
43827.12999999873	4	4	4	4
43837.30999999877	4	4	4	4
43847.489999998805	4	4	4	4
43857.66999999884	4	4	4	4
43867.84999999888	4	4	4	4
43868.05999999892	4	3	3	3
43878.25999999896	4	4	4	4
43888.439999999	4	4	4	4
43898.619999999035	4	4	4	4
43908.79999999907	4	4	4	4
43918.97999999911	4	4	4	4
43919.18999999915	4	3	3	3
43929.37999999919	4	4	4	4
43939.55999999923	4	4	4	4
43949.73999999926	4	4	4	4
43959.9199999993	4	4	4	4
43970.09999999934	4	4	4	4
43970.31999999938	4	3	3	3
43980.51999999942	4	4	4	4
43990.69999999946	4	4	4	4
44000.879999999495	4	4	4	4
44011.05999999953	4	4	4	4
44021.23999999957	4	4	4	4
44021.44999999961	4	3	3	3
44031.64999999965	4	4	4	4
44041.82999999969	4	4	4	4
44052.009999999726	4	4	4	4
44062.18999999976	4	4	4	4
44072.3699999998	4	4	4	4
44072.57999999984	4	3	3	3
44082.77999999988	4	4	4	4
44092.95999999992	4	4	4	4
44103.139999999956	4	4	4	4
44113.31999999999	4	4	4	4
44123.50000000003	4	4	4	4
44123.71000000007	4	3	3	3
44133.90000000011	4	4	4	4
44144.08000000015	4	4	4	4
44154.260000000184	4	4	4	4
44164.44000000022	4	4	4	4
44174.62000000026	4	4	4	4
44174.8300000003	4	3	3	3
44185.03000000034	4	4	4	4
44195.21000000038	4	4	4	4
44205.390000000414	4	4	4	4
44215.57000000045	4	4	4	4
44225.75000000049	4	4	4	4
44225.96000000053	4	3	3	3
44236.16000000057	4	4	4	4
44246.34000000061	4	4	4	4
44256.520000000644	4	4	4	4
44266.70000000068	4	4	4	4
44276.88000000072	4	4	4	4
44277.09000000076	4	3	3	3
44287.2800000008	4	4	4	4
44297.460000000836	4	4	4	4
44307.64000000087	4	4	4	4
44317.82000000091	4	4	4	4
44328.000000000946	4	4	4	4
44328.21000000099	4	3	3	3
44338.41000000103	4	4	4	4
44348.590000001066	4	4	4	4
44358.7700000011	4	4	4	4
44368.95000000114	4	4	4	4
44379.130000001176	4	4	4	4
44379.34000000122	4	3	3	3
44389.54000000126	4	4	4	4
44399.720000001296	4	4	4	4
44409.90000000133	4	4	4	4
44420.08000000137	4	4	4	4
44430.260000001406	4	4	4	4
44430.47000000145	4	3	3	3
44440.67000000149	4	4	4	4
44450.85000000153	4	4	4	4
44461.03000000156	4	4	4	4
44471.2100000016	4	4	4	4
44481.39000000164	4	4	4	4
44481.61000000168	4	3	3	3
44491.81000000172	4	4	4	4
44501.99000000176	4	4	4	4
44512.170000001795	4	4	4	4
44522.35000000183	4	4	4	4
44532.53000000187	4	4	4	4
44532.74000000191	4	3	3	3
44542.94000000195	4	4	4	4
44553.12000000199	4	4	4	4
44563.300000002026	4	4	4	4
44573.48000000206	4	4	4	4
44583.6600000021	4	4	4	4
44583.87000000214	4	3	3	3
44594.07000000218	4	4	4	4
44604.25000000222	4	4	4	4
44614.430000002256	4	4	4	4
44624.61000000229	4	4	4	4
44634.79000000233	4	4	4	4
44635.00000000237	4	3	3	3
44645.20000000241	4	4	4	4
44655.38000000245	4	4	4	4
44665.560000002486	4	4	4	4
44675.74000000252	4	4	4	4
44685.92000000256	4	4	4	4
44686.1300000026	4	3	3	3
44696.32000000264	4	4	4	4
44706.50000000268	4	4	4	4
44716.680000002714	4	4	4	4
44726.86000000275	4	4	4	4
44737.04000000279	4	4	4	4
44737.25000000283	4	3	3	3
44747.45000000287	4	4	4	4
44757.63000000291	4	4	4	4
44767.810000002944	4	4	4	4
44777.99000000298	4	4	4	4
44788.17000000302	4	4	4	4
44788.38000000306	4	3	3	3
44798.5800000031	4	4	4	4
44808.76000000314	4	4	4	4
44818.940000003175	4	4	4	4
44829.12000000321	4	4	4	4
44839.30000000325	4	4	4	4
44839.51000000329	4	3	3	3
44849.71000000333	4	4	4	4
44859.89000000337	4	4	4	4
44870.070000003405	4	4	4	4
44880.25000000344	4	4	4	4
44890.43000000348	4	4	4	4
44890.64000000352	4	3	3	3
44900.83000000356	4	4	4	4
44911.010000003596	4	4	4	4
44921.19000000363	4	4	4	4
44931.37000000367	4	4	4	4
44941.55000000371	4	4	4	4
44941.76000000375	4	3	3	3
44951.96000000379	4	4	4	4
44962.14000000383	4	4	4	4
44972.32000000386	4	4	4	4
44982.5000000039	4	4	4	4
44992.68000000394	4	4	4	4
44992.90000000398	4	3	3	3
45003.09000000402	4	4	4	4
45013.27000000406	4	4	4	4
45023.45000000409	4	4	4	4
45033.63000000413	4	4	4	4
45043.81000000417	4	4	4	4
45044.02000000421	4	3	3	3
45054.22000000425	4	4	4	4
45064.40000000429	4	4	4	4
45074.580000004324	4	4	4	4
45084.76000000436	4	4	4	4
45094.9400000044	4	4	4	4
45095.15000000444	4	3	3	3
45105.34000000448	4	4	4	4
45115.520000004515	4	4	4	4
45125.70000000455	4	4	4	4
45135.88000000459	4	4	4	4
45146.060000004625	4	4	4	4
45146.27000000467	4	3	3	3
45156.47000000471	4	4	4	4
45166.650000004745	4	4	4	4
45176.83000000478	4	4	4	4
45187.01000000482	4	4	4	4
45197.190000004855	4	4	4	4
45197.4000000049	4	3	3	3
45207.60000000494	4	4	4	4
45217.780000004976	4	4	4	4
45227.96000000501	4	4	4	4
45238.14000000505	4	4	4	4
45248.320000005086	4	4	4	4
45248.53000000513	4	3	3	3
45258.73000000517	4	4	4	4
45268.910000005206	4	4	4	4
45279.09000000524	4	4	4	4
45289.27000000528	4	4	4	4
45299.450000005316	4	4	4	4
45299.66000000536	4	3	3	3
45309.8600000054	4	4	4	4
45320.040000005436	4	4	4	4
45330.22000000547	4	4	4	4
45340.40000000551	4	4	4	4
45350.580000005546	4	4	4	4
45350.79000000559	4	3	3	3
45360.99000000563	4	4	4	4
45371.170000005666	4	4	4	4
45381.3500000057	4	4	4	4
45391.53000000574	4	4	4	4
45401.710000005776	4	4	4	4
45401.92000000582	4	3	3	3
45412.12000000586	4	4	4	4
45422.3000000059	4	4	4	4
45432.48000000593	4	4	4	4
45442.66000000597	4	4	4	4
45452.84000000601	4	4	4	4
45453.05000000605	4	3	3	3
45463.24000000609	4	4	4	4
45473.420000006125	4	4	4	4
45483.60000000616	4	4	4	4
45493.7800000062	4	4	4	4
45503.960000006235	4	4	4	4
45504.18000000628	4	3	3	3
45514.37000000632	4	4	4	4
45524.550000006355	4	4	4	4
45534.73000000639	4	4	4	4
45544.91000000643	4	4	4	4
45555.090000006465	4	4	4	4
45555.30000000651	4	3	3	3
45565.50000000655	4	4	4	4
45575.680000006585	4	4	4	4
45585.86000000662	4	4	4	4
45596.04000000666	4	4	4	4
45606.220000006695	4	4	4	4
45606.43000000674	4	3	3	3
45616.62000000678	4	4	4	4
45626.80000000681	4	4	4	4
45636.98000000685	4	4	4	4
45647.16000000689	4	4	4	4
45657.34000000692	4	4	4	4
45657.550000006966	4	3	3	3
45667.75000000701	4	4	4	4
45677.93000000704	4	4	4	4
45688.11000000708	4	4	4	4
45698.29000000712	4	4	4	4
45708.47000000715	4	4	4	4
45708.680000007196	4	3	3	3
45718.88000000724	4	4	4	4
45729.06000000727	4	4	4	4
45739.24000000731	4	4	4	4
45749.42000000735	4	4	4	4
45759.600000007384	4	4	4	4
45759.81000000743	4	3	3	3
45770.000000007465	4	4	4	4
45780.1800000075	4	4	4	4
45790.36000000754	4	4	4	4
45800.540000007575	4	4	4	4
45810.72000000761	4	4	4	4
45810.930000007655	4	3	3	3
45821.130000007695	4	4	4	4
45831.31000000773	4	4	4	4
45841.49000000777	4	4	4	4
45851.670000007805	4	4	4	4
45861.85000000784	4	4	4	4
45862.060000007885	4	3	3	3
45872.260000007926	4	4	4	4
45882.44000000796	4	4	4	4
45892.620000008	4	4	4	4
45902.800000008036	4	4	4	4
45912.98000000807	4	4	4	4
45913.190000008115	4	3	3	3
45923.390000008156	4	4	4	4
45933.57000000819	4	4	4	4
45943.75000000823	4	4	4	4
45953.930000008266	4	4	4	4
45964.1100000083	4	4	4	4
45964.320000008345	4	3	3	3
45974.520000008386	4	4	4	4
45984.70000000842	4	4	4	4
45994.88000000846	4	4	4	4
46005.060000008496	4	4	4	4
46015.24000000853	4	4	4	4
46015.46000000858	4	3	3	3
46025.650000008616	4	4	4	4
46035.83000000865	4	4	4	4
46046.01000000869	4	4	4	4
46056.190000008726	4	4	4	4
46066.37000000876	4	4	4	4
46066.580000008806	4	3	3	3
46076.78000000885	4	4	4	4
46086.96000000888	4	4	4	4
46097.14000000892	4	4	4	4
46107.32000000896	4	4	4	4
46117.50000000899	4	4	4	4
46117.710000009036	4	3	3	3
46127.91000000908	4	4	4	4
46138.09000000911	4	4	4	4
46148.27000000915	4	4	4	4
46158.45000000919	4	4	4	4
46168.63000000922	4	4	4	4
46168.840000009266	4	3	3	3
46179.04000000931	4	4	4	4
46189.22000000934	4	4	4	4
46199.40000000938	4	4	4	4
46209.58000000942	4	4	4	4
46219.76000000945	4	4	4	4
46219.970000009496	4	3	3	3
46230.17000000954	4	4	4	4
46240.350000009574	4	4	4	4
46250.53000000961	4	4	4	4
46260.71000000965	4	4	4	4
46270.890000009684	4	4	4	4
46271.10000000973	4	3	3	3
46281.30000000977	4	4	4	4
46291.480000009804	4	4	4	4
46301.66000000984	4	4	4	4
46311.84000000988	4	4	4	4
46322.020000009914	4	4	4	4
46322.23000000996	4	3	3	3
46332.43000001	4	4	4	4
46342.610000010034	4	4	4	4
46352.79000001007	4	4	4	4
46362.97000001011	4	4	4	4
46373.150000010144	4	4	4	4
46373.36000001019	4	3	3	3
46383.56000001023	4	4	4	4
46393.740000010264	4	4	4	4
46403.9200000103	4	4	4	4
46414.10000001034	4	4	4	4
46424.280000010374	4	4	4	4
46424.49000001042	4	3	3	3
46434.69000001046	4	4	4	4
46444.870000010495	4	4	4	4
46455.05000001053	4	4	4	4
46465.23000001057	4	4	4	4
46475.410000010605	4	4	4	4
46475.62000001065	4	3	3	3
46485.810000010686	4	4	4	4
46495.99000001072	4	4	4	4
46506.17000001076	4	4	4	4
46516.350000010796	4	4	4	4
46526.53000001083	4	4	4	4
46526.75000001088	4	3	3	3
46536.95000001092	4	4	4	4
46547.130000010955	4	4	4	4
46557.31000001099	4	4	4	4
46567.49000001103	4	4	4	4
46577.670000011065	4	4	4	4
46577.88000001111	4	3	3	3
46588.08000001115	4	4	4	4
46598.260000011185	4	4	4	4
46608.44000001122	4	4	4	4
46618.62000001126	4	4	4	4
46628.800000011295	4	4	4	4
46629.01000001134	4	3	3	3
46639.21000001138	4	4	4	4
46649.390000011415	4	4	4	4
46659.57000001145	4	4	4	4
46669.75000001149	4	4	4	4
46679.930000011525	4	4	4	4
46680.14000001157	4	3	3	3
46690.34000001161	4	4	4	4
46700.520000011646	4	4	4	4
46710.70000001168	4	4	4	4
46720.88000001172	4	4	4	4
46731.060000011756	4	4	4	4
46731.2700000118	4	3	3	3
46741.47000001184	4	4	4	4
46751.650000011876	4	4	4	4
46761.83000001191	4	4	4	4
46772.01000001195	4	4	4	4
46782.190000011986	4	4	4	4
46782.40000001203	4	3	3	3
46792.59000001207	4	4	4	4
46802.770000012104	4	4	4	4
46812.95000001214	4	4	4	4
46823.13000001218	4	4	4	4
46833.310000012214	4	4	4	4
46833.52000001226	4	3	3	3
46843.7200000123	4	4	4	4
46853.900000012334	4	4	4	4
46864.08000001237	4	4	4	4
46874.26000001241	4	4	4	4
46884.440000012444	4	4	4	4
46884.65000001249	4	3	3	3
46894.840000012526	4	4	4	4
46905.02000001256	4	4	4	4
46915.2000000126	4	4	4	4
46925.380000012636	4	4	4	4
46935.56000001267	4	4	4	4
46935.770000012715	4	3	3	3
46945.960000012754	4	4	4	4
46956.14000001279	4	4	4	4
46966.32000001283	4	4	4	4
46976.500000012864	4	4	4	4
46986.6800000129	4	4	4	4
46986.89000001294	4	3	3	3
46997.090000012984	4	4	4	4
47007.27000001302	4	4	4	4
47017.45000001306	4	4	4	4
47027.630000013094	4	4	4	4
47037.81000001313	4	4	4	4
47038.030000013176	4	3	3	3
47048.230000013216	4	4	4	4
47058.41000001325	4	4	4	4
47068.59000001329	4	4	4	4
47078.770000013326	4	4	4	4
47088.95000001336	4	4	4	4
47089.160000013406	4	3	3	3
47099.350000013445	4	4	4	4
47109.53000001348	4	4	4	4
47119.71000001352	4	4	4	4
47129.890000013555	4	4	4	4
47140.07000001359	4	4	4	4
47140.280000013634	4	3	3	3
47150.47000001367	4	4	4	4
47160.65000001371	4	4	4	4
47170.830000013746	4	4	4	4
47181.01000001378	4	4	4	4
47191.19000001382	4	4	4	4
47191.40000001386	4	3	3	3
47201.6000000139	4	4	4	4
47211.78000001394	4	4	4	4
47221.960000013976	4	4	4	4
47232.14000001401	4	4	4	4
47242.32000001405	4	4	4	4
47242.53000001409	4	3	3	3
47252.73000001413	4	4	4	4
47262.91000001417	4	4	4	4
47273.09000001421	4	4	4	4
47283.27000001424	4	4	4	4
47293.45000001428	4	4	4	4
47293.66000001432	4	3	3	3
47303.86000001436	4	4	4	4
47314.0400000144	4	4	4	4
47324.22000001444	4	4	4	4
47334.40000001447	4	4	4	4
47344.58000001451	4	4	4	4
47344.79000001455	4	3	3	3
47354.99000001459	4	4	4	4
47365.17000001463	4	4	4	4
47375.35000001467	4	4	4	4
47385.5300000147	4	4	4	4
47395.71000001474	4	4	4	4
47395.92000001478	4	3	3	3
47406.120000014824	4	4	4	4
47416.30000001486	4	4	4	4
47426.4800000149	4	4	4	4
47436.660000014934	4	4	4	4
47446.84000001497	4	4	4	4
47447.05000001501	4	3	3	3
47457.250000015054	4	4	4	4
47467.43000001509	4	4	4	4
47477.61000001513	4	4	4	4
47487.790000015164	4	4	4	4
47497.9700000152	4	4	4	4
47498.18000001524	4	3	3	3
47508.380000015284	4	4	4	4
47518.56000001532	4	4	4	4
47528.74000001536	4	4	4	4
47538.920000015394	4	4	4	4
47549.10000001543	4	4	4	4
47549.320000015476	4	3	3	3
47559.52000001552	4	4	4	4
47569.70000001555	4	4	4	4
47579.88000001559	4	4	4	4
47590.06000001563	4	4	4	4
47600.24000001566	4	4	4	4
47600.450000015706	4	3	3	3
47610.65000001575	4	4	4	4
47620.83000001578	4	4	4	4
47631.01000001582	4	4	4	4
47641.19000001586	4	4	4	4
47651.37000001589	4	4	4	4
47651.580000015936	4	3	3	3
47661.78000001598	4	4	4	4
47671.96000001601	4	4	4	4
47682.14000001605	4	4	4	4
47692.32000001609	4	4	4	4
47702.50000001612	4	4	4	4
47702.710000016166	4	3	3	3
47712.900000016205	4	4	4	4
47723.08000001624	4	4	4	4
47733.26000001628	4	4	4	4
47743.440000016315	4	4	4	4
47753.62000001635	4	4	4	4
47753.830000016394	4	3	3	3
47764.02000001643	4	4	4	4
47774.20000001647	4	4	4	4
47784.38000001651	4	4	4	4
47794.56000001654	4	4	4	4
47804.74000001658	4	4	4	4
47804.95000001662	4	3	3	3
47815.14000001666	4	4	4	4
47825.3200000167	4	4	4	4
47835.500000016735	4	4	4	4
47845.68000001677	4	4	4	4
47855.86000001681	4	4	4	4
47856.07000001685	4	3	3	3
47866.26000001689	4	4	4	4
47876.440000016926	4	4	4	4
47886.62000001696	4	4	4	4
47896.800000017	4	4	4	4
47906.980000017036	4	4	4	4
47907.19000001708	4	3	3	3
47917.39000001712	4	4	4	4
47927.57000001716	4	4	4	4
47937.75000001719	4	4	4	4
47947.93000001723	4	4	4	4
47958.11000001727	4	4	4	4
47958.32000001731	4	3	3	3
47968.52000001735	4	4	4	4
47978.70000001739	4	4	4	4
47988.88000001742	4	4	4	4
47999.06000001746	4	4	4	4
48009.2400000175	4	4	4	4
48009.45000001754	4	3	3	3
48019.65000001758	4	4	4	4
48029.83000001762	4	4	4	4
48040.01000001765	4	4	4	4
48050.19000001769	4	4	4	4
48060.37000001773	4	4	4	4
48060.59000001777	4	3	3	3
48070.78000001781	4	4	4	4
48080.96000001785	4	4	4	4
48091.140000017884	4	4	4	4
48101.32000001792	4	4	4	4
48111.50000001796	4	4	4	4
48111.710000018	4	3	3	3
48121.90000001804	4	4	4	4
48132.080000018075	4	4	4	4
48142.26000001811	4	4	4	4
48152.44000001815	4	4	4	4
48162.620000018185	4	4	4	4
48162.83000001823	4	3	3	3
48173.03000001827	4	4	4	4
48183.210000018305	4	4	4	4
48193.39000001834	4	4	4	4
48203.57000001838	4	4	4	4
48213.750000018415	4	4	4	4
48213.96000001846	4	3	3	3
48224.1600000185	4	4	4	4
48234.340000018536	4	4	4	4
48244.52000001857	4	4	4	4
48254.70000001861	4	4	4	4
48264.880000018646	4	4	4	4
48265.09000001869	4	3	3	3
48275.29000001873	4	4	4	4
48285.470000018766	4	4	4	4
48295.6500000188	4	4	4	4
48305.83000001884	4	4	4	4
48316.010000018876	4	4	4	4
48316.22000001892	4	3	3	3
48326.41000001896	4	4	4	4
48336.590000018994	4	4	4	4
48346.77000001903	4	4	4	4
48356.95000001907	4	4	4	4
48367.130000019104	4	4	4	4
48367.34000001915	4	3	3	3
48377.530000019186	4	4	4	4
48387.71000001922	4	4	4	4
48397.89000001926	4	4	4	4
48408.070000019296	4	4	4	4
48418.25000001933	4	4	4	4
48418.460000019375	4	3	3	3
48428.660000019416	4	4	4	4
48438.84000001945	4	4	4	4
48449.02000001949	4	4	4	4
48459.200000019526	4	4	4	4
48469.38000001956	4	4	4	4
48469.590000019605	4	3	3	3
48479.790000019646	4	4	4	4
48489.97000001968	4	4	4	4
48500.15000001972	4	4	4	4
48510.330000019756	4	4	4	4
48520.51000001979	4	4	4	4
